,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,Assists,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Penalty goals,Minutes per goal,Minutes played
18306,Iran,AshkanDejagah,Right Wing,16/17,Bundesliga Playoffs,vfl-wolfsburg,2,2,"3,00",0,0,0,2,0,0,0,0,0,0,
18307,Iran,AshkanDejagah,Right Wing,16/17,Regionalliga Nord,vfl-wolfsburg-ii,2,2,"2,00",0,0,0,0,2,0,0,0,0,0,
18308,Iran,AshkanDejagah,Right Wing,15/16,Stars League,al-arabi-sports-club,15,15,"1,73",2,0,0,0,1,4,0,1,0,664',
18309,Iran,AshkanDejagah,Right Wing,14/15,Stars League,al-arabi-sports-club,24,23,"1,22",5,0,0,4,7,6,0,0,0,334',
18310,Iran,AshkanDejagah,Right Wing,13/14,Premier League,fc-fulham,24,22,"0,82",5,2,0,9,8,5,0,0,0,260',
18311,Iran,AshkanDejagah,Right Wing,13/14,FA Cup,fc-fulham,3,2,"1,50",1,0,0,1,0,0,0,0,0,151',
18312,Iran,AshkanDejagah,Right Wing,13/14,League Cup,fc-fulham,2,1,"3,00",0,0,0,0,1,0,0,0,0,0,
18313,Iran,AshkanDejagah,Right Wing,12/13,Premier League,fc-fulham,22,21,"1,33",0,4,0,8,7,3,0,0,0,0,
18314,Iran,AshkanDejagah,Right Wing,12/13,FA Cup,fc-fulham,3,3,"1,33",0,0,0,1,1,0,0,0,0,0,
18315,Iran,AshkanDejagah,Right Wing,12/13,U21 PL,fc-fulham-u21,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,
18316,Iran,AshkanDejagah,Right Wing,12/13,1.Bundesliga,vfl-wolfsburg,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,
18317,Iran,AshkanDejagah,Right Wing,11/12,1.Bundesliga,vfl-wolfsburg,29,26,"1,35",3,10,0,2,10,6,0,0,0,667',
18318,Iran,AshkanDejagah,Right Wing,11/12,DFB-Pokal,vfl-wolfsburg,1,1,"0,00",0,0,0,1,0,1,0,0,0,0,
18319,Iran,AshkanDejagah,Right Wing,10/11,1.Bundesliga,vfl-wolfsburg,30,23,"1,13",3,1,0,13,2,2,0,1,0,357',
18320,Iran,AshkanDejagah,Right Wing,10/11,DFB-Pokal,vfl-wolfsburg,2,-,0,0,0,0,0,0,0,0,0,0,0,
18321,Iran,AshkanDejagah,Right Wing,09/10,1.Bundesliga,vfl-wolfsburg,31,24,"1,46",1,1,0,20,2,2,0,0,0,646',
18322,Iran,AshkanDejagah,Right Wing,09/10,Europa League,vfl-wolfsburg,6,5,"1,00",0,0,0,4,0,1,0,0,0,0,
18323,Iran,AshkanDejagah,Right Wing,09/10,Champions League,vfl-wolfsburg,5,3,"1,33",0,0,0,3,0,0,0,0,0,0,
18324,Iran,AshkanDejagah,Right Wing,09/10,DFB-Pokal,vfl-wolfsburg,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,
18325,Iran,AshkanDejagah,Right Wing,08/09,1.Bundesliga,vfl-wolfsburg,29,27,"1,85",3,3,0,14,11,7,0,0,0,422',
18326,Iran,AshkanDejagah,Right Wing,08/09,DFB-Pokal,vfl-wolfsburg,4,4,"2,25",1,2,0,2,1,0,0,0,0,206',
18327,Iran,AshkanDejagah,Right Wing,08/09,UEFA Cup,vfl-wolfsburg,7,7,"2,00",0,3,0,3,2,1,0,0,0,0,
18328,Iran,AshkanDejagah,Right Wing,07/08,1.Bundesliga,vfl-wolfsburg,33,31,"1,61",8,3,0,12,9,5,0,0,0,235',
18329,Iran,AshkanDejagah,Right Wing,07/08,DFB-Pokal,vfl-wolfsburg,5,5,"2,40",1,0,0,3,1,1,0,0,0,281',
18330,Iran,AshkanDejagah,Right Wing,06/07,1.Bundesliga,hertha-bsc,27,22,"1,27",1,4,0,6,11,4,1,0,0,1.477',
18331,Iran,AshkanDejagah,Right Wing,06/07,Regionalliga Nord,hertha-bsc-ii,11,11,"0,64",3,1,0,0,2,2,0,0,0,328',
18332,Iran,AshkanDejagah,Right Wing,06/07,DFB-Pokal,hertha-bsc,2,2,"1,50",0,0,0,0,2,0,0,0,0,0,
18333,Iran,AshkanDejagah,Right Wing,06/07,UEFA-Cup Qualifikation,hertha-bsc,1,-,0,0,0,0,0,0,0,0,0,0,0,
18334,Iran,AshkanDejagah,Right Wing,06/07,UI Cup,hertha-bsc,1,1,"1,00",0,0,0,0,1,0,0,0,0,0,
18335,Iran,AshkanDejagah,Right Wing,05/06,1.Bundesliga,hertha-bsc,12,3,"0,33",0,0,0,3,0,0,0,0,0,0,
18336,Iran,AshkanDejagah,Right Wing,05/06,Regionalliga Nord,hertha-bsc-ii,23,23,"1,78",12,2,0,0,6,3,0,1,0,167',
18337,Iran,AshkanDejagah,Right Wing,05/06,UEFA Cup,hertha-bsc,3,3,"0,33",0,0,0,2,1,0,0,0,0,0,
18338,Iran,AshkanDejagah,Right Wing,04/05,Regionalliga Nord,hertha-bsc-ii,22,22,"1,32",6,0,0,4,7,3,0,2,0,257',
18339,Iran,AshkanDejagah,Right Wing,04/05,DFB-Pokal,hertha-bsc-ii,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,
18340,Iran,AshkanDejagah,Right Wing,04/05,1.Bundesliga,hertha-bsc,1,1,"1,00",0,0,0,1,0,0,0,0,0,0,
18341,Iran,AshkanDejagah,Right Wing,03/04,NOFV-Oberliga Nord,hertha-bsc-ii,16,16,"2,31",2,0,0,8,6,2,0,0,0,411',
18342,Iran,AshkanDejagah,Right Wing,03/04,A-Junioren Bundesliga Nord/Nordost,hertha-bsc-u19,7,7,"1,86",2,0,0,1,0,3,0,0,0,280',
19083,Costa Rica,JoelCampbell,Right Wing,17/18,LaLiga,real-betis-sevilla,14,8,"1,63",2,1,0,6,1,1,0,0,0,105',
19084,Costa Rica,JoelCampbell,Right Wing,17/18,Copa del Rey,real-betis-sevilla,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,
19085,Costa Rica,JoelCampbell,Right Wing,16/17,Liga NOS,sporting-lissabon,23,19,"1,74",3,4,0,12,4,4,0,0,0,253',
19086,Costa Rica,JoelCampbell,Right Wing,16/17,Taça de Portugal Placard,sporting-lissabon,3,3,"2,00",0,0,0,2,1,0,0,0,0,0,
19087,Costa Rica,JoelCampbell,Right Wing,16/17,Taça CTT,sporting-lissabon,3,3,"2,00",0,0,0,0,0,0,0,0,0,0,
19088,Costa Rica,JoelCampbell,Right Wing,16/17,Champions League,sporting-lissabon,5,4,"0,75",0,0,0,4,0,2,0,0,0,0,
19089,Costa Rica,JoelCampbell,Right Wing,15/16,Premier League,fc-arsenal,30,19,"1,74",3,3,0,8,10,0,0,0,0,294',
19090,Costa Rica,JoelCampbell,Right Wing,15/16,U21 PL Playoffs,fc-arsenal-u21,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,
19091,Costa Rica,JoelCampbell,Right Wing,15/16,Champions League,fc-arsenal,7,5,"1,20",0,2,0,2,2,2,0,0,0,0,
19092,Costa Rica,JoelCampbell,Right Wing,15/16,FA Cup,fc-arsenal,5,4,"1,75",1,1,0,0,3,0,0,0,0,306',
19093,Costa Rica,JoelCampbell,Right Wing,15/16,League Cup,fc-arsenal,2,2,"1,50",0,0,0,0,1,1,0,0,0,0,
19094,Costa Rica,JoelCampbell,Right Wing,14/15,LaLiga,fc-villarreal,17,16,"1,31",1,0,0,0,8,1,0,0,0,1.211',
19095,Costa Rica,JoelCampbell,Right Wing,14/15,Europa League,fc-villarreal,4,4,"1,50",0,0,0,3,1,2,0,0,0,0,
19096,Costa Rica,JoelCampbell,Right Wing,14/15,Copa del Rey,fc-villarreal,3,2,"1,50",0,0,0,1,1,1,0,0,0,0,
19097,Costa Rica,JoelCampbell,Right Wing,14/15,Premier League,fc-arsenal,14,4,"0,75",0,0,0,4,0,0,0,0,0,0,
19098,Costa Rica,JoelCampbell,Right Wing,14/15,FA Cup,fc-arsenal,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,
19099,Costa Rica,JoelCampbell,Right Wing,14/15,Champions League,fc-arsenal,5,3,"3,00",0,0,0,2,0,0,0,0,0,0,
19100,Costa Rica,JoelCampbell,Right Wing,14/15,League Cup,fc-arsenal,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,
19101,Costa Rica,JoelCampbell,Right Wing,14/15,U21 PL,fc-arsenal-u21,1,1,"3,00",0,1,0,0,0,0,0,0,0,0,
19102,Costa Rica,JoelCampbell,Right Wing,14/15,Champions League Qualification,fc-arsenal,2,-,0,0,0,0,0,0,0,0,0,0,0,
19103,Costa Rica,JoelCampbell,Right Wing,14/15,Community Shield,fc-arsenal,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,
19104,Costa Rica,JoelCampbell,Right Wing,13/14,Kypello Elladas,olympiakos-piraus,7,6,"1,83",2,0,0,0,2,1,0,0,0,237',
19105,Costa Rica,JoelCampbell,Right Wing,13/14,Super League,olympiakos-piraus,32,32,"2,50",8,11,0,7,6,3,0,0,3,295',
19106,Costa Rica,JoelCampbell,Right Wing,13/14,Champions League,olympiakos-piraus,7,5,"1,20",1,0,0,1,2,0,0,0,0,354',
19107,Costa Rica,JoelCampbell,Right Wing,12/13,LaLiga,real-betis-sevilla,30,28,"1,25",2,3,0,7,16,7,1,0,0,797',
19108,Costa Rica,JoelCampbell,Right Wing,12/13,Copa del Rey,real-betis-sevilla,5,5,"1,60",0,0,0,1,3,0,0,0,0,0,
19109,Costa Rica,JoelCampbell,Right Wing,11/12,Ligue 1,fc-lorient,28,25,"0,92",3,3,0,14,7,4,0,0,0,389',
19110,Costa Rica,JoelCampbell,Right Wing,11/12,Coupe de la Ligue,fc-lorient,3,1,"3,00",1,0,0,1,0,0,0,0,0,78',
19111,Costa Rica,JoelCampbell,Right Wing,11/12,Coupe de France,fc-lorient,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,
19112,Costa Rica,JoelCampbell,Right Wing,10/11,Primera Div. Ver,puntarenas-fc,5,5,"0,60",0,0,0,3,1,1,0,0,0,0,
19113,Costa Rica,JoelCampbell,Right Wing,10/11,Primera Div. In.,deportivo-saprissa,6,2,"0,00",0,0,0,1,0,0,0,0,0,0,
19114,Costa Rica,JoelCampbell,Right Wing,10/11,CONCACAF Champions League,deportivo-saprissa,1,1,"1,00",0,0,0,1,0,0,0,0,0,0,
19115,Costa Rica,JoelCampbell,Right Wing,09/10,Primera Div. In.,deportivo-saprissa,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,
19116,Costa Rica,ChristianBolaños,Right Wing,17/18,Primera Div. Clausura,deportivo-saprissa,10,10,"1,70",0,2,0,4,4,1,0,0,0,0,
19117,Costa Rica,ChristianBolaños,Right Wing,17/18,CONCACAF Champions League,deportivo-saprissa,2,2,"0,50",0,0,0,1,0,0,0,0,0,0,
19118,Costa Rica,ChristianBolaños,Right Wing,2017,MLS Cup Playoffs,vancouver-whitecaps,3,3,"1,33",0,1,0,0,1,0,0,0,0,0,
19119,Costa Rica,ChristianBolaños,Right Wing,2017,MLS,vancouver-whitecaps,21,21,"1,52",0,5,0,3,7,0,0,1,0,0,
19120,Costa Rica,ChristianBolaños,Right Wing,16/17,CONCACAF Champions League,vancouver-whitecaps,2,2,"0,00",0,0,0,1,0,0,0,0,0,0,
19121,Costa Rica,ChristianBolaños,Right Wing,2016,MLS,vancouver-whitecaps,27,27,"1,22",5,8,0,4,5,2,0,0,0,423',
19122,Costa Rica,ChristianBolaños,Right Wing,2016,Canadian Championship,vancouver-whitecaps,2,2,"1,50",0,0,0,0,0,1,0,0,0,0,
19123,Costa Rica,ChristianBolaños,Right Wing,15/16,Inv. Play-Off,deportivo-saprissa,2,2,"1,50",0,0,0,0,0,0,0,1,0,0,
19124,Costa Rica,ChristianBolaños,Right Wing,15/16,Primera Div. In.,deportivo-saprissa,11,11,"2,09",5,0,0,0,2,1,0,0,1,191',
19125,Costa Rica,ChristianBolaños,Right Wing,15/16,CONCACAF Champions League,deportivo-saprissa,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19126,Costa Rica,ChristianBolaños,Right Wing,14/15,Stars League,al-gharafa-sports-club,11,11,"1,18",4,0,0,1,2,0,0,0,0,227',
19127,Costa Rica,ChristianBolaños,Right Wing,14/15,Inv. Play-Off,cs-cartagines,2,2,"0,50",0,0,0,0,1,0,0,0,0,0,
19128,Costa Rica,ChristianBolaños,Right Wing,14/15,Primera Div. In.,cs-cartagines,10,10,"1,60",0,3,0,2,4,3,0,1,0,0,
19129,Costa Rica,ChristianBolaños,Right Wing,13/14,Superligaen,fc-kopenhagen,31,22,"1,59",3,1,0,5,12,2,0,0,0,451',
19130,Costa Rica,ChristianBolaños,Right Wing,13/14,DBU Landspokal,fc-kopenhagen,6,3,"2,00",0,0,0,0,1,0,0,0,0,0,
19131,Costa Rica,ChristianBolaños,Right Wing,13/14,Champions League,fc-kopenhagen,6,6,"0,67",0,0,0,4,3,0,0,0,0,0,
19132,Costa Rica,ChristianBolaños,Right Wing,12/13,Superligaen,fc-kopenhagen,27,23,"1,96",2,4,0,1,12,0,0,0,0,891',
19133,Costa Rica,ChristianBolaños,Right Wing,12/13,Europa League,fc-kopenhagen,4,4,"1,75",0,0,0,2,1,1,0,0,0,0,
19134,Costa Rica,ChristianBolaños,Right Wing,12/13,DBU Landspokal,fc-kopenhagen,2,1,"3,00",1,0,0,0,0,0,0,0,0,90',
19135,Costa Rica,ChristianBolaños,Right Wing,12/13,Champions League Qualification,fc-kopenhagen,4,4,"1,75",1,1,0,0,4,0,0,0,0,332',
19136,Costa Rica,ChristianBolaños,Right Wing,11/12,Superligaen,fc-kopenhagen,32,32,"1,97",3,10,0,1,8,5,0,0,0,907',
19137,Costa Rica,ChristianBolaños,Right Wing,11/12,DBU Landspokal,fc-kopenhagen,5,4,"2,25",0,0,0,1,2,0,0,0,0,0,
19138,Costa Rica,ChristianBolaños,Right Wing,11/12,Europa League,fc-kopenhagen,6,6,"0,83",0,0,0,0,0,0,0,0,0,0,
19139,Costa Rica,ChristianBolaños,Right Wing,11/12,Champions League Qualification,fc-kopenhagen,4,4,"1,50",2,1,0,0,2,0,0,0,0,167',
19140,Costa Rica,ChristianBolaños,Right Wing,10/11,Superligaen,fc-kopenhagen,25,24,"2,33",6,6,0,2,8,3,0,0,0,326',
19141,Costa Rica,ChristianBolaños,Right Wing,10/11,Champions League,fc-kopenhagen,8,8,"1,38",0,1,0,2,3,2,0,0,0,0,
19142,Costa Rica,ChristianBolaños,Right Wing,2010,Tippeligaen,ik-start-kristiansand,20,20,"1,40",6,6,0,0,0,3,0,0,0,300',
19143,Costa Rica,ChristianBolaños,Right Wing,2009,Tippeligaen,ik-start-kristiansand,25,25,"1,52",7,11,0,2,1,4,0,1,1,306',
19144,Costa Rica,ChristianBolaños,Right Wing,08/09,Superligaen,odense-boldklub,6,2,"1,50",0,0,0,2,0,0,0,0,0,0,
19145,Costa Rica,ChristianBolaños,Right Wing,08/09,UI Cup,odense-boldklub,3,3,"1,33",0,0,0,2,1,0,0,0,0,0,
19146,Costa Rica,ChristianBolaños,Right Wing,07/08,Superligaen,odense-boldklub,25,22,"1,55",3,3,0,8,6,2,0,0,0,418',
19147,Costa Rica,ChristianBolaños,Right Wing,07/08,UEFA Cup,odense-boldklub,1,-,0,0,0,0,0,0,0,0,0,0,0,
19148,Costa Rica,ChristianBolaños,Right Wing,07/08,UEFA-Cup Qualifikation,odense-boldklub,2,2,"2,00",0,0,0,0,1,0,0,0,0,0,
19149,Costa Rica,ChristianBolaños,Right Wing,05/06,Club World Cup,deportivo-saprissa,3,3,"2,00",1,0,0,0,0,0,0,0,0,270',
19618,Peru,AndréCarrillo,Right Wing,17/18,Premier League,fc-watford,31,28,"1,14",1,2,0,12,8,2,0,0,0,1.536',
19619,Peru,AndréCarrillo,Right Wing,17/18,FA Cup,fc-watford,2,2,"1,50",1,0,0,0,2,0,0,0,0,126',
19620,Peru,AndréCarrillo,Right Wing,16/17,Taça de Portugal Placard,benfica-lissabon,7,6,"2,67",1,1,0,1,4,0,0,0,0,359',
19621,Peru,AndréCarrillo,Right Wing,16/17,Liga NOS,benfica-lissabon,31,20,"2,40",2,1,0,17,2,5,0,0,0,259',
19622,Peru,AndréCarrillo,Right Wing,16/17,Champions League,benfica-lissabon,8,3,"1,00",0,0,0,1,2,1,0,0,0,0,
19623,Peru,AndréCarrillo,Right Wing,16/17,Taça CTT,benfica-lissabon,4,3,"2,00",0,1,0,0,2,0,0,0,0,0,
19624,Peru,AndréCarrillo,Right Wing,16/17,Supertaça,benfica-lissabon,1,-,0,0,0,0,0,0,0,0,0,0,0,
19625,Peru,AndréCarrillo,Right Wing,15/16,Liga NOS,sporting-lissabon,4,4,"2,50",1,1,0,0,2,1,0,0,0,339',
19626,Peru,AndréCarrillo,Right Wing,15/16,Champions League Qualification,sporting-lissabon,2,2,"1,50",0,1,0,0,0,0,0,0,0,0,
19627,Peru,AndréCarrillo,Right Wing,15/16,Supertaça,sporting-lissabon,1,1,"3,00",0,1,0,0,1,1,0,0,0,0,
19628,Peru,AndréCarrillo,Right Wing,14/15,Taça de Portugal Placard,sporting-lissabon,7,6,"2,67",2,1,0,1,4,0,0,0,0,190',
19629,Peru,AndréCarrillo,Right Wing,14/15,Liga NOS,sporting-lissabon,33,32,"2,19",5,15,0,6,15,3,0,0,0,439',
19630,Peru,AndréCarrillo,Right Wing,14/15,Europa League,sporting-lissabon,2,2,"0,50",0,0,0,0,2,1,0,0,0,0,
19631,Peru,AndréCarrillo,Right Wing,14/15,Champions League,sporting-lissabon,6,6,"1,17",0,2,0,2,3,0,0,0,0,0,
19632,Peru,AndréCarrillo,Right Wing,13/14,Liga NOS,sporting-lissabon,30,27,"2,33",2,4,0,10,12,3,0,0,0,740',
19633,Peru,AndréCarrillo,Right Wing,13/14,Taça CTT,sporting-lissabon,3,3,"2,33",0,0,0,2,1,2,0,0,0,0,
19634,Peru,AndréCarrillo,Right Wing,13/14,Taça de Portugal Placard,sporting-lissabon,2,2,"1,50",0,1,0,1,1,1,0,0,0,0,
19635,Peru,AndréCarrillo,Right Wing,12/13,Liga NOS,sporting-lissabon,25,23,"1,35",1,4,0,10,8,7,0,0,0,1.331',
19636,Peru,AndréCarrillo,Right Wing,12/13,Taça CTT,sporting-lissabon,3,3,"1,33",0,0,0,1,1,0,0,0,0,0,
19637,Peru,AndréCarrillo,Right Wing,12/13,Europa League,sporting-lissabon,6,5,"1,20",2,0,0,2,2,1,0,0,0,133',
19638,Peru,AndréCarrillo,Right Wing,11/12,Taça de Portugal Placard,sporting-lissabon,6,6,"2,17",1,2,0,3,1,1,0,0,0,380',
19639,Peru,AndréCarrillo,Right Wing,11/12,Liga NOS,sporting-lissabon,26,24,"2,00",2,6,0,11,8,6,0,1,0,646',
19640,Peru,AndréCarrillo,Right Wing,11/12,Europa League,sporting-lissabon,14,13,"1,92",0,1,0,7,4,2,0,0,0,0,
19641,Peru,AndréCarrillo,Right Wing,11/12,Taça CTT,sporting-lissabon,3,3,"0,67",0,0,0,0,2,0,0,0,0,0,
19642,Peru,AndréCarrillo,Right Wing,2011,Torneo Descentralizado,alianza-lima,10,9,"1,78",3,1,0,5,2,2,0,0,0,137',
19643,Peru,AndréCarrillo,Right Wing,2010,T. Descentralizado 2. Fase,alianza-lima,9,8,"1,75",0,1,0,7,1,1,0,0,0,0,
19644,Peru,AndréCarrillo,Right Wing,2010,Torneo Descentralizado,alianza-lima,4,2,"1,50",0,0,0,2,0,0,0,0,0,0,
19645,Peru,AndréCarrillo,Right Wing,2009,T. Descentralizado 2. Fase,alianza-lima,1,1,"1,00",0,0,0,1,0,0,0,0,0,0,
19646,Peru,JeffersonFarfán,Right Wing,17/18,Premier Liga,lokomotiv-moskau,23,22,"2,23",10,6,0,0,5,3,0,0,0,195',
19647,Peru,JeffersonFarfán,Right Wing,17/18,Europa League,lokomotiv-moskau,9,9,"1,89",4,1,0,1,5,0,0,0,0,145',
19648,Peru,JeffersonFarfán,Right Wing,17/18,Russian Super Cup,lokomotiv-moskau,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19649,Peru,JeffersonFarfán,Right Wing,16/17,Premier Liga,lokomotiv-moskau,8,6,"1,33",1,0,0,2,2,1,0,0,0,357',
19650,Peru,JeffersonFarfán,Right Wing,16/17,Russian Cup,lokomotiv-moskau,2,2,"3,00",0,0,0,1,1,0,0,1,0,0,
19651,Peru,JeffersonFarfán,Right Wing,16/17,UAE Gulf League,al-jazira-abu-dhabi-,3,3,"2,33",2,0,0,0,0,0,0,0,0,135',
19652,Peru,JeffersonFarfán,Right Wing,15/16,UAE Gulf League,al-jazira-abu-dhabi-,9,9,"0,89",1,1,0,1,2,1,0,0,0,696',
19653,Peru,JeffersonFarfán,Right Wing,14/15,1.Bundesliga,fc-schalke-04,9,9,"1,00",0,0,0,3,3,2,0,0,0,0,
19654,Peru,JeffersonFarfán,Right Wing,13/14,1.Bundesliga,fc-schalke-04,20,19,"1,84",9,7,0,2,5,2,0,0,4,169',
19655,Peru,JeffersonFarfán,Right Wing,13/14,Champions League,fc-schalke-04,5,5,"2,00",0,2,0,0,3,1,0,0,0,0,
19656,Peru,JeffersonFarfán,Right Wing,13/14,DFB-Pokal,fc-schalke-04,2,2,"1,50",2,0,0,0,1,0,0,0,1,90',
19657,Peru,JeffersonFarfán,Right Wing,13/14,Champions League Qualification,fc-schalke-04,2,2,"2,00",1,0,0,0,2,0,0,0,0,170',
19658,Peru,JeffersonFarfán,Right Wing,12/13,1.Bundesliga,fc-schalke-04,27,27,"1,70",6,7,0,2,7,1,0,0,1,362',
19659,Peru,JeffersonFarfán,Right Wing,12/13,Champions League,fc-schalke-04,7,7,"1,71",1,3,0,1,1,0,0,0,0,564',
19660,Peru,JeffersonFarfán,Right Wing,12/13,DFB-Pokal,fc-schalke-04,2,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19661,Peru,JeffersonFarfán,Right Wing,11/12,1.Bundesliga,fc-schalke-04,23,23,"1,74",4,9,0,4,9,2,0,0,0,436',
19662,Peru,JeffersonFarfán,Right Wing,11/12,Europa League,fc-schalke-04,10,10,"1,90",0,2,0,3,4,3,0,0,0,0,
19663,Peru,JeffersonFarfán,Right Wing,11/12,DFB-Pokal,fc-schalke-04,1,1,"3,00",0,1,0,0,0,1,0,0,0,0,
19664,Peru,JeffersonFarfán,Right Wing,10/11,DFB-Pokal,fc-schalke-04,6,6,"3,00",3,4,0,0,0,2,0,0,0,190',
19665,Peru,JeffersonFarfán,Right Wing,10/11,1.Bundesliga,fc-schalke-04,29,28,"1,25",3,10,0,2,4,7,0,0,0,779',
19666,Peru,JeffersonFarfán,Right Wing,10/11,Champions League,fc-schalke-04,10,10,"1,70",4,2,0,0,5,5,0,0,0,204',
19667,Peru,JeffersonFarfán,Right Wing,10/11,DFL-Supercup,fc-schalke-04,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19668,Peru,JeffersonFarfán,Right Wing,09/10,1.Bundesliga,fc-schalke-04,33,33,"1,88",8,9,0,1,10,4,0,0,1,354',
19669,Peru,JeffersonFarfán,Right Wing,09/10,DFB-Pokal,fc-schalke-04,5,3,"2,00",0,2,0,0,0,0,0,0,0,0,
19670,Peru,JeffersonFarfán,Right Wing,08/09,1.Bundesliga,fc-schalke-04,31,31,"1,39",9,6,0,1,12,4,0,0,2,290',
19671,Peru,JeffersonFarfán,Right Wing,08/09,DFB-Pokal,fc-schalke-04,4,4,"2,25",3,1,0,0,2,0,0,0,0,110',
19672,Peru,JeffersonFarfán,Right Wing,08/09,UEFA Cup,fc-schalke-04,5,5,"1,40",0,4,0,0,0,1,0,0,0,0,
19673,Peru,JeffersonFarfán,Right Wing,08/09,Champions League Qualification,fc-schalke-04,1,1,"3,00",0,0,0,0,1,1,0,0,0,0,
19674,Peru,JeffersonFarfán,Right Wing,07/08,Eredivisie,psv-eindhoven,29,29,"2,03",7,6,0,2,11,1,0,0,0,332',
19675,Peru,JeffersonFarfán,Right Wing,07/08,UEFA Cup,psv-eindhoven,5,3,"2,33",1,0,0,0,2,2,0,0,0,295',
19676,Peru,JeffersonFarfán,Right Wing,07/08,Champions League,psv-eindhoven,6,6,"1,17",1,0,0,1,3,1,0,0,0,413',
19677,Peru,JeffersonFarfán,Right Wing,07/08,TOTO KNVB beker,psv-eindhoven,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,
19678,Peru,JeffersonFarfán,Right Wing,06/07,Eredivisie,psv-eindhoven,30,30,"2,17",21,8,0,1,6,3,0,0,3,122',
19679,Peru,JeffersonFarfán,Right Wing,06/07,Champions League,psv-eindhoven,8,8,"1,00",0,0,0,0,3,0,0,0,0,0,
19680,Peru,JeffersonFarfán,Right Wing,06/07,Johan Cruijff Schaal,psv-eindhoven,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19681,Peru,JeffersonFarfán,Right Wing,05/06,Gatorade Cup,psv-eindhoven,2,2,"1,50",1,0,0,0,0,0,0,0,0,180',
19682,Peru,JeffersonFarfán,Right Wing,05/06,Eredivisie,psv-eindhoven,31,31,"2,48",20,4,0,3,4,2,0,0,0,129',
19683,Peru,JeffersonFarfán,Right Wing,05/06,Champions League,psv-eindhoven,8,8,"1,25",2,1,0,0,2,0,0,0,0,341',
19684,Peru,JeffersonFarfán,Right Wing,05/06,Johan Cruijff Schaal,psv-eindhoven,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19685,Peru,JeffersonFarfán,Right Wing,04/05,Amstel Cup,psv-eindhoven,1,1,"3,00",0,1,0,0,0,0,0,0,0,0,
19686,Peru,JeffersonFarfán,Right Wing,04/05,Eredivisie,psv-eindhoven,28,28,"2,54",8,3,0,4,13,2,0,0,0,244',
19687,Peru,JeffersonFarfán,Right Wing,04/05,Champions League,psv-eindhoven,12,12,"1,92",1,0,0,1,6,0,0,0,0,914',
19688,Peru,JeffersonFarfán,Right Wing,04/05,Champions League Qualification,psv-eindhoven,2,1,"3,00",0,0,0,1,0,0,0,0,0,0,
19689,Peru,AndyPolo,Right Wing,2018,MLS,portland-timbers,9,7,"2,14",0,0,0,1,3,1,0,0,0,0,
19690,Peru,AndyPolo,Right Wing,17/18,Liguilla Apertura,monarcas-morelia,1,-,0,0,0,0,0,0,0,0,0,0,0,
19691,Peru,AndyPolo,Right Wing,17/18,Liga MX Apertura,monarcas-morelia,12,9,"1,44",0,0,0,2,4,0,0,0,0,0,
19692,Peru,AndyPolo,Right Wing,17/18,Copa MX Apertura,monarcas-morelia,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,
19693,Peru,AndyPolo,Right Wing,16/17,Liga MX Clausura,monarcas-morelia,15,15,"1,33",2,0,0,3,9,0,0,0,0,449',
19694,Peru,AndyPolo,Right Wing,2016,Descentralizado Playoffs,universitario-de-deportes,3,3,"1,33",1,1,0,0,0,0,0,0,0,270',
19695,Peru,AndyPolo,Right Wing,2016,Liguilla B,universitario-de-deportes,7,7,"2,00",1,2,0,0,0,0,0,0,0,630',
19696,Peru,AndyPolo,Right Wing,2016,Copa Sudamericana,universitario-de-deportes,2,2,"0,00",0,0,0,0,0,0,0,0,0,0,
19697,Peru,AndyPolo,Right Wing,2016,Torneo Descentralizado,universitario-de-deportes,23,23,"1,87",2,3,0,0,9,2,0,0,0,976',
19698,Peru,AndyPolo,Right Wing,2015,Descentralizado Clausura,universitario-de-deportes,16,14,"1,71",1,5,0,4,1,1,0,0,0,1.051',
19699,Peru,AndyPolo,Right Wing,2015,Copa Sudamericana,universitario-de-deportes,3,2,"1,50",0,0,0,2,0,0,0,0,0,0,
