,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,Assists,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Penalty goals,Minutes per goal,Minutes played
340,France,NGoloKanté,Defensive Midfield,17/18,FA Cup,fc-chelsea,5,5,"3,00",0,1,0,1,1,0,0,0,0,0,282'
341,France,NGoloKanté,Defensive Midfield,17/18,Premier League,fc-chelsea,34,34,"1,88",1,1,0,0,4,3,0,0,0,2.998',2.553'
342,France,NGoloKanté,Defensive Midfield,17/18,Champions League,fc-chelsea,6,6,"1,83",0,0,0,0,2,0,0,0,0,0,251'
343,France,NGoloKanté,Defensive Midfield,17/18,EFL Cup,fc-chelsea,2,2,"0,50",0,0,0,0,0,1,0,0,0,0,695'
344,France,NGoloKanté,Defensive Midfield,17/18,Community Shield,fc-chelsea,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,180'
345,France,NGoloKanté,Defensive Midfield,16/17,FA Cup,fc-chelsea,5,5,"2,40",1,0,0,2,0,2,0,0,0,297',90'
346,France,NGoloKanté,Defensive Midfield,16/17,Premier League,fc-chelsea,36,35,"2,40",1,1,0,0,1,9,0,0,0,3.139',3.131'
347,France,NGoloKanté,Defensive Midfield,16/17,EFL Cup,fc-chelsea,2,1,"0,00",0,0,0,0,0,0,0,0,0,0,324'
348,France,NGoloKanté,Defensive Midfield,15/16,Premier League,leicester-city,37,37,"2,16",1,4,0,4,2,3,0,0,0,3.020',810'
349,France,NGoloKanté,Defensive Midfield,15/16,FA Cup,leicester-city,2,1,"1,00",0,0,0,0,1,0,0,0,0,0,199'
350,France,NGoloKanté,Defensive Midfield,15/16,League Cup,leicester-city,2,2,"3,00",0,0,0,1,0,0,0,0,0,0,2.163'
351,France,NGoloKanté,Defensive Midfield,14/15,Ligue 1,sm-caen,37,37,"1,24",2,5,0,1,1,3,1,0,0,1.592',126'
352,France,NGoloKanté,Defensive Midfield,14/15,Coupe de France,sm-caen,1,1,"0,00",1,0,0,0,0,0,0,0,0,120',210'
353,France,NGoloKanté,Defensive Midfield,14/15,Coupe de la Ligue,sm-caen,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,3.052'
354,France,NGoloKanté,Defensive Midfield,13/14,Ligue 2,sm-caen,38,38,"1,68",2,2,0,2,6,6,0,0,0,1.606',90'
355,France,NGoloKanté,Defensive Midfield,13/14,Coupe de France,sm-caen,3,3,"2,00",1,2,0,0,1,0,0,0,0,240',180'
356,France,NGoloKanté,Defensive Midfield,13/14,Coupe de la Ligue,sm-caen,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,3.039'
357,France,NGoloKanté,Defensive Midfield,12/13,Coupe de France,us-boulogne,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,291'
358,France,NGoloKanté,Defensive Midfield,12/13,Coupe de la Ligue,us-boulogne,1,-,0,0,0,0,0,0,0,0,0,0,0,180'
359,France,NGoloKanté,Defensive Midfield,11/12,Ligue 2,us-boulogne,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,2.327'
360,France,StevenNzonzi,Defensive Midfield,17/18,LaLiga,fc-sevilla,29,27,"1,63",1,2,0,1,3,2,0,0,0,2.215',746'
361,France,StevenNzonzi,Defensive Midfield,17/18,Copa del Rey,fc-sevilla,7,7,"2,29",0,0,0,0,1,0,0,0,0,0,169'
362,France,StevenNzonzi,Defensive Midfield,17/18,Champions League,fc-sevilla,8,8,"1,63",0,0,0,0,1,2,0,0,0,0,90'
363,France,StevenNzonzi,Defensive Midfield,17/18,Champions League Qualification,fc-sevilla,2,2,"2,00",0,0,0,0,0,0,0,0,0,0,2.801'
364,France,StevenNzonzi,Defensive Midfield,16/17,LaLiga,fc-sevilla,36,35,"1,94",2,3,0,1,2,7,0,0,0,1.533',45'
365,France,StevenNzonzi,Defensive Midfield,16/17,Champions League,fc-sevilla,8,8,"1,75",1,0,0,0,0,1,0,0,0,720',120'
366,France,StevenNzonzi,Defensive Midfield,16/17,Copa del Rey,fc-sevilla,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,2.856'
367,France,StevenNzonzi,Defensive Midfield,16/17,Supercopa,fc-sevilla,2,1,"0,00",0,0,0,0,0,0,0,0,0,0,90'
368,France,StevenNzonzi,Defensive Midfield,16/17,UEFA Supercup,fc-sevilla,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,2.526'
369,France,StevenNzonzi,Defensive Midfield,15/16,Europa League,fc-sevilla,8,7,"2,14",0,0,0,0,0,1,1,0,0,0,117'
370,France,StevenNzonzi,Defensive Midfield,15/16,LaLiga,fc-sevilla,34,28,"1,61",3,2,0,6,7,2,1,0,0,615',90'
371,France,StevenNzonzi,Defensive Midfield,15/16,Copa del Rey,fc-sevilla,8,6,"2,67",1,0,0,1,2,3,0,1,0,441',2.395'
372,France,StevenNzonzi,Defensive Midfield,15/16,Champions League,fc-sevilla,6,5,"1,20",0,0,0,2,1,1,0,0,0,0,660'
373,France,StevenNzonzi,Defensive Midfield,14/15,Premier League,stoke-city,38,38,"1,42",3,1,0,0,2,1,0,0,0,1.125',180'
374,France,StevenNzonzi,Defensive Midfield,14/15,FA Cup,stoke-city,2,2,"1,50",0,0,0,0,1,0,0,0,0,0,2.224'
375,France,StevenNzonzi,Defensive Midfield,14/15,League Cup,stoke-city,2,2,"1,50",1,0,0,0,0,1,0,0,0,180',518'
376,France,StevenNzonzi,Defensive Midfield,13/14,Premier League,stoke-city,37,36,"1,31",2,1,0,2,2,4,1,0,0,1.521',149'
377,France,StevenNzonzi,Defensive Midfield,13/14,FA Cup,stoke-city,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,120'
378,France,StevenNzonzi,Defensive Midfield,13/14,League Cup,stoke-city,2,2,"3,00",0,1,0,1,0,0,0,0,0,0,286'
379,France,StevenNzonzi,Defensive Midfield,12/13,Premier League,stoke-city,35,35,"1,11",1,1,0,0,1,9,0,1,0,3.109',90'
380,France,StevenNzonzi,Defensive Midfield,12/13,FA Cup,stoke-city,3,3,"1,33",0,0,0,0,0,1,0,0,0,0,462'
381,France,StevenNzonzi,Defensive Midfield,11/12,Premier League,blackburn-rovers,35,32,"0,78",2,5,0,1,0,7,0,0,0,1.406',2.773'
382,France,StevenNzonzi,Defensive Midfield,11/12,FA Cup,blackburn-rovers,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,168'
383,France,StevenNzonzi,Defensive Midfield,11/12,League Cup,blackburn-rovers,2,1,"3,00",0,0,0,0,1,0,0,0,0,0,59'
384,France,StevenNzonzi,Defensive Midfield,10/11,Premier League,blackburn-rovers,21,21,"1,10",1,0,0,8,3,4,0,1,0,1.269',116'
385,France,StevenNzonzi,Defensive Midfield,10/11,FA Cup,blackburn-rovers,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,550'
386,France,StevenNzonzi,Defensive Midfield,10/11,League Cup,blackburn-rovers,2,2,"1,50",0,0,0,1,0,0,0,0,0,0,22'
387,France,StevenNzonzi,Defensive Midfield,10/11,Reserve League,blackburn-rovers-u21,2,2,"0,00",0,0,0,0,0,1,0,0,0,0,33'
388,France,StevenNzonzi,Defensive Midfield,09/10,Premier League,blackburn-rovers,35,33,"1,24",2,0,0,0,5,6,0,0,0,1.434',0
389,France,StevenNzonzi,Defensive Midfield,09/10,League Cup,blackburn-rovers,5,5,"1,80",0,0,1,0,2,1,0,0,0,0,2.383'
390,France,StevenNzonzi,Defensive Midfield,08/09,Ligue 2,sc-amiens,35,34,"1,00",1,4,0,12,6,3,0,0,0,2.143',208'
391,France,StevenNzonzi,Defensive Midfield,08/09,Coupe de la Ligue,sc-amiens,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,15'
392,France,StevenNzonzi,Defensive Midfield,07/08,Ligue 2,sc-amiens,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,178'
1086,Spain,SergioBusquets,Defensive Midfield,17/18,LaLiga,fc-barcelona,33,31,"2,45",1,5,0,1,8,8,0,0,0,2.600',2.815'
1087,Spain,SergioBusquets,Defensive Midfield,17/18,Copa del Rey,fc-barcelona,7,7,"2,29",0,0,0,0,1,1,0,0,0,0,328'
1088,Spain,SergioBusquets,Defensive Midfield,17/18,Champions League,fc-barcelona,10,10,"2,10",0,0,0,1,4,1,0,0,0,0,90'
1089,Spain,SergioBusquets,Defensive Midfield,17/18,Supercopa,fc-barcelona,2,2,"0,00",0,0,0,0,0,1,0,0,0,0,45'
1090,Spain,SergioBusquets,Defensive Midfield,16/17,Copa del Rey,fc-barcelona,6,5,"2,00",0,0,0,1,0,2,0,0,0,0,508'
1091,Spain,SergioBusquets,Defensive Midfield,16/17,LaLiga,fc-barcelona,34,33,"2,33",0,3,0,0,9,9,0,0,0,0,90'
1092,Spain,SergioBusquets,Defensive Midfield,16/17,Champions League,fc-barcelona,9,8,"2,00",0,0,0,0,1,3,0,0,0,0,2.561'
1093,Spain,SergioBusquets,Defensive Midfield,16/17,Supercopa,fc-barcelona,2,2,"3,00",0,0,0,0,1,1,0,0,0,0,534'
1094,Spain,SergioBusquets,Defensive Midfield,15/16,Copa del Rey,fc-barcelona,6,5,"3,00",0,0,0,1,0,0,0,0,0,0,556'
1095,Spain,SergioBusquets,Defensive Midfield,15/16,LaLiga,fc-barcelona,36,35,"2,34",0,4,0,1,10,7,0,0,0,0,10'
1096,Spain,SergioBusquets,Defensive Midfield,15/16,Champions League,fc-barcelona,10,9,"2,44",0,0,0,0,4,2,0,0,0,0,156'
1097,Spain,SergioBusquets,Defensive Midfield,15/16,Club World Cup,fc-barcelona,2,2,"3,00",0,1,0,0,0,0,0,0,0,0,2.416'
1098,Spain,SergioBusquets,Defensive Midfield,15/16,Supercopa,fc-barcelona,2,1,"1,00",0,0,0,0,0,0,0,0,0,0,559'
1099,Spain,SergioBusquets,Defensive Midfield,15/16,UEFA Supercup,fc-barcelona,1,1,"3,00",0,1,0,0,0,1,0,0,0,0,119'
1100,Spain,SergioBusquets,Defensive Midfield,14/15,Champions League,fc-barcelona,10,10,"2,40",0,0,0,1,1,0,0,0,0,0,82'
1101,Spain,SergioBusquets,Defensive Midfield,14/15,Copa del Rey,fc-barcelona,5,4,"3,00",0,1,0,0,1,1,0,0,0,0,1.465'
1102,Spain,SergioBusquets,Defensive Midfield,14/15,LaLiga,fc-barcelona,33,33,"2,45",1,2,0,4,8,7,0,0,0,2.492',178'
1103,Spain,SergioBusquets,Defensive Midfield,13/14,LaLiga,fc-barcelona,34,32,"2,16",1,1,0,2,4,11,0,0,0,2.652',185'
1104,Spain,SergioBusquets,Defensive Midfield,13/14,Copa del Rey,fc-barcelona,6,5,"2,00",1,0,0,0,1,2,0,0,0,449',180'
1105,Spain,SergioBusquets,Defensive Midfield,13/14,Champions League,fc-barcelona,10,9,"2,22",1,1,0,0,1,2,0,0,0,793',2.794'
1106,Spain,SergioBusquets,Defensive Midfield,13/14,Supercopa,fc-barcelona,2,2,"1,00",0,0,0,0,0,2,0,0,0,0,631'
1107,Spain,SergioBusquets,Defensive Midfield,12/13,LaLiga,fc-barcelona,35,31,"2,61",1,2,0,6,4,9,0,0,0,2.245',468'
1108,Spain,SergioBusquets,Defensive Midfield,12/13,Champions League,fc-barcelona,9,8,"1,75",0,0,0,0,0,1,0,1,0,0,152'
1109,Spain,SergioBusquets,Defensive Midfield,12/13,Copa del Rey,fc-barcelona,7,4,"1,75",0,0,0,0,1,1,0,0,0,0,2.657'
1110,Spain,SergioBusquets,Defensive Midfield,12/13,Supercopa,fc-barcelona,2,2,"1,50",0,0,0,0,1,0,0,0,0,0,589'
1111,Spain,SergioBusquets,Defensive Midfield,11/12,Copa del Rey,fc-barcelona,8,8,"2,50",0,0,0,2,1,1,0,0,0,0,79'
1112,Spain,SergioBusquets,Defensive Midfield,11/12,LaLiga,fc-barcelona,34,31,"2,35",1,2,0,3,5,9,0,0,0,2.434',106'
1113,Spain,SergioBusquets,Defensive Midfield,11/12,Champions League,fc-barcelona,11,10,"2,10",1,1,0,0,1,1,0,0,0,875',2.671'
1114,Spain,SergioBusquets,Defensive Midfield,11/12,Club World Cup,fc-barcelona,2,1,"3,00",0,0,0,0,0,0,0,0,0,0,472'
1115,Spain,SergioBusquets,Defensive Midfield,11/12,UEFA Supercup,fc-barcelona,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,1.839'
1116,Spain,SergioBusquets,Defensive Midfield,11/12,Supercopa,fc-barcelona,2,1,"3,00",0,0,0,0,1,0,0,0,0,0,418'
1117,Spain,SergioBusquets,Defensive Midfield,10/11,Champions League,fc-barcelona,13,12,"2,25",0,3,1,0,0,1,0,0,0,0,22'
1118,Spain,SergioBusquets,Defensive Midfield,10/11,LaLiga,fc-barcelona,36,28,"2,68",1,3,0,3,2,5,0,0,0,2.300',97'
1119,Spain,SergioBusquets,Defensive Midfield,10/11,Copa del Rey,fc-barcelona,7,5,"1,40",0,0,0,1,2,3,0,0,0,0,16'
1120,Spain,SergioBusquets,Defensive Midfield,10/11,Supercopa,fc-barcelona,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,255'
1121,Spain,SergioBusquets,Defensive Midfield,09/10,LaLiga,fc-barcelona,35,33,"2,55",0,2,0,7,5,7,1,0,0,0,1.077'
1122,Spain,SergioBusquets,Defensive Midfield,09/10,Champions League,fc-barcelona,12,10,"2,00",0,0,0,2,2,1,0,0,0,0,466'
1123,Spain,SergioBusquets,Defensive Midfield,09/10,Copa del Rey,fc-barcelona,4,4,"2,25",0,0,0,1,0,0,0,0,0,0,0
1124,Spain,SergioBusquets,Defensive Midfield,09/10,Club World Cup,fc-barcelona,2,2,"3,00",1,0,0,0,1,0,0,0,0,169',120'
1125,Spain,SergioBusquets,Defensive Midfield,09/10,UEFA Supercup,fc-barcelona,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,2.822'
1126,Spain,SergioBusquets,Defensive Midfield,09/10,Supercopa,fc-barcelona,2,2,"3,00",0,0,0,2,0,0,0,0,0,0,225'
1127,Spain,SergioBusquets,Defensive Midfield,08/09,LaLiga,fc-barcelona,33,24,"2,54",1,0,0,8,5,8,0,0,0,1.538',2.915'
1128,Spain,SergioBusquets,Defensive Midfield,08/09,Champions League,fc-barcelona,11,8,"1,88",2,1,0,1,2,2,0,0,0,311',1.197'
1129,Spain,SergioBusquets,Defensive Midfield,08/09,Copa del Rey,fc-barcelona,9,9,"2,56",0,0,0,1,1,2,0,0,0,0,543'
1826,Brazil,Casemiro,Defensive Midfield,17/18,Champions League,real-madrid,13,12,"2,17",1,0,0,1,3,2,0,0,0,944',456'
1827,Brazil,Casemiro,Defensive Midfield,17/18,LaLiga,real-madrid,35,30,"2,03",5,3,0,0,6,8,0,0,0,520',1.883'
1828,Brazil,Casemiro,Defensive Midfield,17/18,Copa del Rey,real-madrid,4,1,"1,00",0,0,0,1,0,1,0,0,0,0,429'
1829,Brazil,Casemiro,Defensive Midfield,17/18,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,1,0,0,0,0,203'
1830,Brazil,Casemiro,Defensive Midfield,17/18,Supercopa,real-madrid,2,2,"3,00",0,0,0,1,0,1,0,0,0,0,82'
1831,Brazil,Casemiro,Defensive Midfield,17/18,UEFA Supercup,real-madrid,1,1,"3,00",1,0,0,0,0,0,0,0,0,90',377'
1832,Brazil,Casemiro,Defensive Midfield,16/17,Champions League,real-madrid,9,9,"2,44",2,2,0,0,1,2,0,0,0,414',1.529'
1833,Brazil,Casemiro,Defensive Midfield,16/17,LaLiga,real-madrid,27,25,"2,48",4,0,0,5,6,10,0,0,0,427',120'
1834,Brazil,Casemiro,Defensive Midfield,16/17,Copa del Rey,real-madrid,5,5,"1,60",0,2,0,0,1,2,0,0,0,0,2.750'
1835,Brazil,Casemiro,Defensive Midfield,16/17,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,1,0,0,0,0,279'
1836,Brazil,Casemiro,Defensive Midfield,16/17,UEFA Supercup,real-madrid,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,642'
1837,Brazil,Casemiro,Defensive Midfield,15/16,Champions League,real-madrid,12,11,"2,36",0,0,0,1,1,3,0,0,0,0,120'
1838,Brazil,Casemiro,Defensive Midfield,15/16,LaLiga,real-madrid,36,23,"2,65",1,3,0,6,4,7,0,0,0,1.523',90'
1839,Brazil,Casemiro,Defensive Midfield,15/16,Copa del Rey,real-madrid,1,1,"3,00",0,1,0,0,0,0,0,0,0,0,2.416'
1840,Brazil,Casemiro,Defensive Midfield,14/15,Liga NOS,fc-porto,28,28,"2,36",3,2,0,2,9,13,0,0,0,719',484'
1841,Brazil,Casemiro,Defensive Midfield,14/15,Champions League,fc-porto,8,8,"2,38",1,1,0,0,1,2,0,0,0,700',294'
1842,Brazil,Casemiro,Defensive Midfield,14/15,Taça CTT,fc-porto,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,64'
1843,Brazil,Casemiro,Defensive Midfield,14/15,Taça de Portugal Placard,fc-porto,1,1,"0,00",0,0,0,0,1,1,0,0,0,0,1.679'
1844,Brazil,Casemiro,Defensive Midfield,14/15,Champions League Qualification,fc-porto,2,2,"3,00",0,0,0,0,1,0,0,0,0,0,859'
1845,Brazil,Casemiro,Defensive Midfield,13/14,LaLiga,real-madrid,22,12,"2,58",0,1,0,11,1,0,0,0,0,0,170'
1846,Brazil,Casemiro,Defensive Midfield,13/14,Champions League,real-madrid,8,6,"2,50",0,0,0,5,1,1,0,0,0,0,300'
1847,Brazil,Casemiro,Defensive Midfield,13/14,Copa del Rey,real-madrid,7,7,"2,71",0,0,0,5,0,2,0,0,0,0,360'
1848,Brazil,Casemiro,Defensive Midfield,12/13,LaLiga2,real-madrid-b-castilla-,15,15,"1,47",1,0,0,0,5,7,0,0,0,1.206',329'
1849,Brazil,Casemiro,Defensive Midfield,12/13,LaLiga,real-madrid,2,1,"3,00",0,0,0,0,0,0,0,0,0,0,556'
1850,Brazil,Casemiro,Defensive Midfield,2013,Libertadores,fc-sao-paulo,2,2,"1,50",0,0,0,2,0,0,0,0,0,0,175'
1851,Brazil,Casemiro,Defensive Midfield,2012,Copa Sudamericana,fc-sao-paulo,6,1,"3,00",0,0,0,1,0,0,0,0,0,0,526'
1852,Brazil,Casemiro,Defensive Midfield,2012,Série A,fc-sao-paulo,30,22,"1,55",0,1,0,12,6,3,0,0,0,0,953'
1853,Brazil,Casemiro,Defensive Midfield,2011,Série A,fc-sao-paulo,25,21,"1,62",4,5,1,4,13,4,0,0,0,363',121'
1854,Brazil,Casemiro,Defensive Midfield,2011,Copa Sudamericana,fc-sao-paulo,2,2,"1,50",0,1,0,1,1,0,0,0,0,0,2.074'
1855,Brazil,Casemiro,Defensive Midfield,2010,Série A,fc-sao-paulo,25,18,"1,67",2,1,0,2,8,7,0,0,0,618',230'
1856,Brazil,Fernandinho,Defensive Midfield,17/18,Premier League,manchester-city,34,34,"2,59",5,4,0,1,5,7,0,0,0,577',504'
1857,Brazil,Fernandinho,Defensive Midfield,17/18,Champions League,manchester-city,9,8,"1,88",0,1,0,0,2,2,0,0,0,0,90'
1858,Brazil,Fernandinho,Defensive Midfield,17/18,EFL Cup,manchester-city,4,3,"3,00",0,0,0,1,1,2,0,0,0,0,240'
1859,Brazil,Fernandinho,Defensive Midfield,17/18,FA Cup,manchester-city,3,3,"2,00",0,0,0,0,0,1,0,0,0,0,2.399'
1860,Brazil,Fernandinho,Defensive Midfield,16/17,Premier League,manchester-city,32,32,"2,13",2,1,0,1,0,4,0,2,0,1.378',840'
1861,Brazil,Fernandinho,Defensive Midfield,16/17,FA Cup,manchester-city,4,3,"1,33",0,0,0,0,1,1,0,0,0,0,90'
1862,Brazil,Fernandinho,Defensive Midfield,16/17,Champions League,manchester-city,7,7,"1,57",1,0,0,0,2,2,1,0,0,545',1.760'
1863,Brazil,Fernandinho,Defensive Midfield,16/17,EFL Cup,manchester-city,2,-,0,0,0,0,0,0,0,0,0,0,0,317'
1864,Brazil,Fernandinho,Defensive Midfield,16/17,Champions League Qualification,manchester-city,2,2,"3,00",0,1,0,1,0,0,0,0,0,0,638'
1865,Brazil,Fernandinho,Defensive Midfield,15/16,Premier League,manchester-city,35,33,"1,67",2,3,0,2,4,8,0,0,0,1.366',90'
1866,Brazil,Fernandinho,Defensive Midfield,15/16,Champions League,manchester-city,12,12,"1,75",2,3,0,0,2,3,0,0,0,525',113'
1867,Brazil,Fernandinho,Defensive Midfield,15/16,League Cup,manchester-city,5,4,"2,25",2,0,0,0,0,1,0,0,0,195',126'
1868,Brazil,Fernandinho,Defensive Midfield,15/16,FA Cup,manchester-city,2,1,"3,00",0,0,0,0,1,0,0,0,0,0,315'
1869,Brazil,Fernandinho,Defensive Midfield,14/15,Premier League,manchester-city,36,33,"2,03",3,4,0,8,13,7,0,0,0,757',1.829'
1870,Brazil,Fernandinho,Defensive Midfield,14/15,Champions League,manchester-city,7,7,"0,71",0,0,0,3,0,1,1,0,0,0,393'
1871,Brazil,Fernandinho,Defensive Midfield,14/15,FA Cup,manchester-city,2,1,"0,00",0,0,0,1,0,1,0,0,0,0,323'
1872,Brazil,Fernandinho,Defensive Midfield,14/15,League Cup,manchester-city,2,2,"1,50",0,0,0,0,1,0,0,0,0,0,144'
1873,Brazil,Fernandinho,Defensive Midfield,13/14,Premier League,manchester-city,35,33,"2,45",5,3,0,4,5,8,0,0,0,522',45'
1874,Brazil,Fernandinho,Defensive Midfield,13/14,Champions League,manchester-city,8,8,"1,88",0,0,0,0,2,3,0,0,0,0,899'
1875,Brazil,Fernandinho,Defensive Midfield,13/14,League Cup,manchester-city,6,3,"3,00",0,1,0,0,1,0,0,0,0,0,326'
1876,Brazil,Fernandinho,Defensive Midfield,13/14,FA Cup,manchester-city,3,2,"2,00",0,1,0,0,2,0,0,0,0,0,40'
1877,Brazil,Fernandinho,Defensive Midfield,12/13,Ukrainian Cup,shakhtar-donetsk,5,4,"3,00",3,1,0,1,1,1,0,0,0,97',1.309'
1878,Brazil,Fernandinho,Defensive Midfield,12/13,Premier Liga,shakhtar-donetsk,23,23,"2,70",2,7,0,0,4,8,1,0,0,963',135'
1879,Brazil,Fernandinho,Defensive Midfield,12/13,Champions League,shakhtar-donetsk,8,8,"1,38",1,1,0,0,0,1,0,0,0,720',1.056'
1880,Brazil,Fernandinho,Defensive Midfield,12/13,Ukrainian Super Cup,shakhtar-donetsk,1,1,"3,00",0,1,0,0,0,0,0,0,0,0,2.778'
1881,Brazil,Fernandinho,Defensive Midfield,11/12,Premier Liga,shakhtar-donetsk,24,24,"2,75",4,9,0,2,4,5,0,0,1,490',180'
1882,Brazil,Fernandinho,Defensive Midfield,11/12,Ukrainian Cup,shakhtar-donetsk,3,3,"3,00",1,1,0,1,0,2,0,0,1,239',174'
1883,Brazil,Fernandinho,Defensive Midfield,11/12,Champions League,shakhtar-donetsk,4,4,"1,00",0,1,0,0,0,0,0,0,0,0,3.068'
1884,Brazil,Fernandinho,Defensive Midfield,11/12,Ukrainian Super Cup,shakhtar-donetsk,1,1,"0,00",1,0,0,0,0,1,0,0,0,90',80'
1885,Brazil,Fernandinho,Defensive Midfield,10/11,Ukrainian Cup,shakhtar-donetsk,2,2,"3,00",0,0,0,0,1,2,0,0,0,0,315'
1886,Brazil,Fernandinho,Defensive Midfield,10/11,Premier Liga,shakhtar-donetsk,16,15,"2,20",3,1,0,1,4,5,0,0,0,384',931'
1887,Brazil,Fernandinho,Defensive Midfield,10/11,Champions League,shakhtar-donetsk,2,2,"0,00",0,0,0,2,0,1,0,0,0,0,1.983'
1888,Brazil,Fernandinho,Defensive Midfield,10/11,Ukrainian Super Cup,shakhtar-donetsk,1,1,"3,00",0,2,0,0,0,0,0,0,0,0,412'
1889,Brazil,Fernandinho,Defensive Midfield,09/10,Premier Liga,shakhtar-donetsk,24,24,"2,54",4,4,0,0,6,5,0,0,3,508',2.918'
1890,Brazil,Fernandinho,Defensive Midfield,09/10,Ukrainian Cup,shakhtar-donetsk,4,2,"1,50",2,0,0,0,0,1,0,0,0,90',283'
1891,Brazil,Fernandinho,Defensive Midfield,09/10,Europa League,shakhtar-donetsk,8,8,"1,75",1,1,0,0,0,0,0,0,1,720',2.915'
1892,Brazil,Fernandinho,Defensive Midfield,09/10,UEFA Supercup,shakhtar-donetsk,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,382'
1893,Brazil,Fernandinho,Defensive Midfield,09/10,Europa League Qualifiers,shakhtar-donetsk,2,2,"3,00",0,0,0,1,0,0,0,0,0,0,180'
1894,Brazil,Fernandinho,Defensive Midfield,09/10,Champions League Qualification,shakhtar-donetsk,2,2,"1,00",1,0,0,0,0,0,0,0,0,180',2.470'
1895,Brazil,Fernandinho,Defensive Midfield,08/09,Ukrainian Cup,shakhtar-donetsk,3,3,"2,00",0,0,0,0,1,0,0,1,0,0,60'
1896,Brazil,Fernandinho,Defensive Midfield,08/09,Premier Liga,shakhtar-donetsk,22,21,"1,95",5,1,0,2,3,4,0,1,3,343',2.190'
1897,Brazil,Fernandinho,Defensive Midfield,08/09,UEFA Cup,shakhtar-donetsk,9,9,"2,22",4,0,0,0,3,1,0,0,1,204',300'
1898,Brazil,Fernandinho,Defensive Midfield,08/09,Champions League,shakhtar-donetsk,6,6,"1,50",2,0,0,0,3,1,0,0,0,253',467'
1899,Brazil,Fernandinho,Defensive Midfield,08/09,Champions League Qualification,shakhtar-donetsk,2,2,"3,00",0,1,0,0,1,0,0,0,0,0,0
1900,Brazil,Fernandinho,Defensive Midfield,08/09,Ukrainian Super Cup,shakhtar-donetsk,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,1.938'
1901,Brazil,Fernandinho,Defensive Midfield,07/08,Vyshcha Liga,shakhtar-donetsk,29,29,"2,45",11,6,0,0,6,4,1,0,1,221',79'
1902,Brazil,Fernandinho,Defensive Midfield,07/08,Ukrainian Cup,shakhtar-donetsk,4,3,"2,33",1,0,0,0,0,1,0,0,0,270',1.671'
1903,Brazil,Fernandinho,Defensive Midfield,07/08,Champions League,shakhtar-donetsk,5,5,"1,20",0,2,0,0,1,3,0,0,0,0,618'
1904,Brazil,Fernandinho,Defensive Midfield,07/08,Champions League Qualification,shakhtar-donetsk,3,3,"2,00",0,0,0,0,0,0,0,0,0,0,305'
1905,Brazil,Fernandinho,Defensive Midfield,07/08,Ukrainian Super Cup,shakhtar-donetsk,1,1,"0,00",0,1,0,0,0,0,0,0,0,0,651'
1906,Brazil,Fernandinho,Defensive Midfield,06/07,Ukrainian Cup,shakhtar-donetsk,2,2,"0,50",0,0,0,0,0,0,0,0,0,0,90'
1907,Brazil,Fernandinho,Defensive Midfield,06/07,Vyshcha Liga,shakhtar-donetsk,25,25,"2,24",1,7,0,6,4,8,0,0,0,1.880',1.973'
1908,Brazil,Fernandinho,Defensive Midfield,06/07,UEFA Cup,shakhtar-donetsk,4,4,"1,25",1,0,0,0,0,2,0,0,0,390',341'
1909,Brazil,Fernandinho,Defensive Midfield,06/07,Champions League,shakhtar-donetsk,5,5,"1,20",1,0,0,0,4,0,0,0,0,433',1.302'
1910,Brazil,Fernandinho,Defensive Midfield,06/07,Champions League Qualification,shakhtar-donetsk,2,2,"3,00",1,0,0,0,0,2,0,0,0,180',480'
1911,Brazil,Fernandinho,Defensive Midfield,06/07,Ukrainian Super Cup,shakhtar-donetsk,1,1,"0,00",0,0,0,0,1,1,0,0,0,0,2.213'
1912,Brazil,Fernandinho,Defensive Midfield,05/06,Vyshcha Liga,shakhtar-donetsk,23,23,"2,43",1,2,0,9,7,6,0,1,0,1.318',678'
1913,Brazil,Fernandinho,Defensive Midfield,05/06,UEFA Cup,shakhtar-donetsk,7,7,"1,86",1,0,0,2,3,0,0,0,0,467',120'
