,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,Assists,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Penalty goals,Minutes per goal,Minutes played
18995,Costa Rica,BryanRuíz,Left Midfield,12/13,Premier League,fc-fulham,29,29,"1,14",5,9,0,3,5,2,0,0,0,477',
18996,Costa Rica,BryanRuíz,Left Midfield,12/13,FA Cup,fc-fulham,2,2,"0,50",0,0,0,0,1,0,0,0,0,0,
18997,Costa Rica,BryanRuíz,Left Midfield,12/13,League Cup,fc-fulham,1,-,0,0,0,0,0,0,0,0,0,0,0,
18998,Costa Rica,BryanRuíz,Left Midfield,11/12,Premier League,fc-fulham,27,27,"1,41",2,4,0,10,8,0,0,0,0,756',
18999,Costa Rica,BryanRuíz,Left Midfield,11/12,FA Cup,fc-fulham,2,2,"1,50",0,3,0,0,0,0,0,0,0,0,
19000,Costa Rica,BryanRuíz,Left Midfield,11/12,League Cup,fc-fulham,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,
19001,Costa Rica,BryanRuíz,Left Midfield,11/12,Eredivisie,fc-twente-enschede,4,4,"3,00",2,2,0,1,1,1,0,0,0,150',
19002,Costa Rica,BryanRuíz,Left Midfield,11/12,Champions League Qualification,fc-twente-enschede,3,3,"0,67",2,0,0,0,1,0,0,0,0,127',
19003,Costa Rica,BryanRuíz,Left Midfield,11/12,Johan Cruijff Schaal,fc-twente-enschede,1,1,"3,00",1,0,0,1,0,0,0,0,0,44',
19004,Costa Rica,BryanRuíz,Left Midfield,10/11,Eredivisie,fc-twente-enschede,27,27,"1,96",9,9,0,3,3,0,0,0,3,243',
19005,Costa Rica,BryanRuíz,Left Midfield,10/11,TOTO KNVB beker,fc-twente-enschede,3,3,"3,00",1,0,0,1,1,0,0,0,1,251',
19006,Costa Rica,BryanRuíz,Left Midfield,10/11,Europa League,fc-twente-enschede,4,4,"1,00",0,1,0,0,4,0,0,0,0,0,
19007,Costa Rica,BryanRuíz,Left Midfield,10/11,Champions League,fc-twente-enschede,5,5,"1,00",0,1,0,0,0,0,0,0,0,0,
19008,Costa Rica,BryanRuíz,Left Midfield,10/11,Johan Cruijff Schaal,fc-twente-enschede,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,
19009,Costa Rica,BryanRuíz,Left Midfield,09/10,Eredivisie,fc-twente-enschede,34,34,"2,53",24,9,0,0,8,1,0,0,2,125',
19010,Costa Rica,BryanRuíz,Left Midfield,09/10,TOTO KNVB beker,fc-twente-enschede,3,3,"2,00",3,1,0,0,0,0,0,0,0,90',
19011,Costa Rica,BryanRuíz,Left Midfield,09/10,Europa League,fc-twente-enschede,8,8,"1,38",0,1,0,0,2,0,0,0,0,0,
19012,Costa Rica,BryanRuíz,Left Midfield,09/10,Europa League Qualifiers,fc-twente-enschede,2,2,"2,00",2,0,0,0,1,0,0,0,0,90',
19013,Costa Rica,BryanRuíz,Left Midfield,09/10,Champions League Qualification,fc-twente-enschede,2,2,"1,00",0,0,0,0,2,0,0,0,0,0,
19014,Costa Rica,BryanRuíz,Left Midfield,08/09,Jupiler Pro League,kaa-gent,32,32,"1,78",12,13,0,1,5,3,0,0,4,235',
19015,Costa Rica,BryanRuíz,Left Midfield,08/09,Beker van Belgie,kaa-gent,4,4,"2,25",2,0,0,0,1,1,0,0,0,195',
19016,Costa Rica,BryanRuíz,Left Midfield,08/09,UEFA-Cup Qualifikation,kaa-gent,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,
19017,Costa Rica,BryanRuíz,Left Midfield,07/08,Beker van Belgie,kaa-gent,7,7,"1,86",3,3,0,0,0,0,0,0,0,220',
19018,Costa Rica,BryanRuíz,Left Midfield,07/08,Jupiler Pro League,kaa-gent,31,31,"1,32",11,6,0,5,5,2,0,0,0,216',
19019,Costa Rica,BryanRuíz,Left Midfield,07/08,UI Cup,kaa-gent,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,
19020,Costa Rica,BryanRuíz,Left Midfield,06/07,Jupiler Pro League,kaa-gent,16,16,"1,44",3,0,0,13,1,0,0,0,0,166',
19021,Costa Rica,BryanRuíz,Left Midfield,06/07,Beker van Belgie,kaa-gent,5,2,"1,50",0,0,0,2,0,0,0,0,0,0,
19022,Costa Rica,BryanRuíz,Left Midfield,06/07,UI Cup,kaa-gent,1,1,"1,00",0,0,0,1,0,0,0,0,0,0,
19023,Costa Rica,RodneyWallace,Left Midfield,2018,MLS,new-york-city-fc,11,8,"2,00",0,1,0,4,2,1,0,0,0,0,
19024,Costa Rica,RodneyWallace,Left Midfield,2017,MLS Cup Playoffs,new-york-city-fc,2,2,"1,50",0,2,0,0,2,1,0,0,0,0,
19025,Costa Rica,RodneyWallace,Left Midfield,2017,MLS,new-york-city-fc,26,26,"1,69",4,5,0,3,14,6,0,0,0,484',
19026,Costa Rica,RodneyWallace,Left Midfield,2016,Série A,sport-club-do-recife,25,22,"1,32",3,2,0,3,4,6,0,0,0,558',
19027,Costa Rica,RodneyWallace,Left Midfield,2016,Copa Sudamericana,sport-club-do-recife,1,1,"1,00",0,0,0,0,1,0,0,0,0,0,
19028,Costa Rica,RodneyWallace,Left Midfield,15/16,Liga NOS,fc-arouca,4,2,"2,00",0,0,0,2,0,0,0,0,0,0,
19029,Costa Rica,RodneyWallace,Left Midfield,2015,MLS Cup Playoffs,portland-timbers,5,5,"2,20",2,0,0,0,4,2,0,0,0,225',
19030,Costa Rica,RodneyWallace,Left Midfield,2015,MLS,portland-timbers,32,32,"1,56",1,5,0,9,15,3,0,0,0,1.979',
19031,Costa Rica,RodneyWallace,Left Midfield,2015,US Open Cup,portland-timbers,2,2,"1,50",1,0,0,0,0,0,0,0,0,210',
19032,Costa Rica,RodneyWallace,Left Midfield,14/15,CONCACAF Champions League,portland-timbers,4,4,"2,25",0,1,0,3,1,1,0,0,0,0,
19033,Costa Rica,RodneyWallace,Left Midfield,2014,MLS,portland-timbers,18,17,"1,65",5,3,0,5,6,3,0,0,0,211',
19034,Costa Rica,RodneyWallace,Left Midfield,2014,US Open Cup,portland-timbers,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,
19035,Costa Rica,RodneyWallace,Left Midfield,2014,USL,arizona-united-soccer-club,2,2,"0,50",1,0,0,1,1,1,0,0,0,129',
19036,Costa Rica,RodneyWallace,Left Midfield,2013,MLS Cup Playoffs,portland-timbers,4,4,"1,50",0,2,0,0,2,1,0,0,0,0,
19037,Costa Rica,RodneyWallace,Left Midfield,2013,MLS,portland-timbers,27,27,"1,67",7,6,0,6,2,3,0,0,0,282',
19038,Costa Rica,RodneyWallace,Left Midfield,2013,US Open Cup,portland-timbers,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,
19039,Costa Rica,RodneyWallace,Left Midfield,2012,MLS,portland-timbers,24,19,"1,16",1,1,0,5,5,2,0,0,0,1.224',
19040,Costa Rica,RodneyWallace,Left Midfield,2011,MLS,portland-timbers,33,25,"1,20",2,2,0,3,2,6,0,0,0,987',
19041,Costa Rica,RodneyWallace,Left Midfield,2010,MLS,d-c-united,11,11,"0,64",0,2,0,0,1,2,0,0,0,0,
19042,Costa Rica,RodneyWallace,Left Midfield,09/10,CONCACAF Champions League,d-c-united,7,7,"2,00",0,3,0,2,0,0,0,0,0,0,
19043,Costa Rica,RodneyWallace,Left Midfield,2009,MLS,d-c-united,28,28,"1,43",3,2,0,3,3,8,0,0,0,755',
19044,Costa Rica,RodneyWallace,Left Midfield,2009,US Open Cup,d-c-united,4,4,"2,25",0,1,0,2,1,0,0,0,0,0,
20530,Panama,YoelBárcenas,Left Midfield,17/18,Ascenso MX Clausura,cafetaleros-de-tapachula,5,5,"1,80",4,1,0,2,1,1,0,0,0,76',
20531,Panama,YoelBárcenas,Left Midfield,17/18,Ascenso MX Apertura,cafetaleros-de-tapachula,8,8,"0,75",0,0,0,2,0,0,0,0,0,0,
20532,Panama,YoelBárcenas,Left Midfield,16/17,CONCACAF Champions League,cd-arabe-unido,4,4,"3,00",2,0,0,0,3,0,0,0,0,147',
20533,Panama,YoelBárcenas,Left Midfield,15/16,1.HNL,rnk-split,11,8,"0,63",0,0,0,4,1,1,0,0,0,0,
20534,Panama,YoelBárcenas,Left Midfield,15/16,CONCACAF Champions League,cd-arabe-unido,4,4,"1,50",0,1,0,2,2,0,0,0,0,0,
20535,Panama,YoelBárcenas,Left Midfield,13/14,CONCACAF Champions League,cd-arabe-unido,4,2,"0,50",0,0,0,0,2,0,0,0,0,0,
