,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,Assists,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Penalty goals,Minutes per goal,Minutes played
128,France,RaphaëlVarane,Centre-Back,17/18,Champions League,real-madrid,12,11,"2,36",0,1,1,0,1,1,0,0,0,0,210'
129,France,RaphaëlVarane,Centre-Back,17/18,LaLiga,real-madrid,30,27,"1,85",0,1,0,0,2,3,0,0,0,0,270'
130,France,RaphaëlVarane,Centre-Back,17/18,Copa del Rey,real-madrid,3,1,"3,00",0,0,0,0,0,0,0,0,0,0,2.948'
131,France,RaphaëlVarane,Centre-Back,17/18,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,0,0,0,390'
132,France,RaphaëlVarane,Centre-Back,17/18,Supercopa,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,0,0,0,27'
133,France,RaphaëlVarane,Centre-Back,17/18,UEFA Supercup,real-madrid,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,2.139'
134,France,RaphaëlVarane,Centre-Back,16/17,Champions League,real-madrid,10,10,"2,10",2,0,0,0,0,0,0,0,0,450',300'
135,France,RaphaëlVarane,Centre-Back,16/17,LaLiga,real-madrid,26,23,"2,39",1,2,0,0,4,1,0,0,0,1.927',180'
136,France,RaphaëlVarane,Centre-Back,16/17,Copa del Rey,real-madrid,5,3,"2,00",1,0,0,1,0,0,0,0,0,224',361'
137,France,RaphaëlVarane,Centre-Back,16/17,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,0,0,0,45'
138,France,RaphaëlVarane,Centre-Back,16/17,UEFA Supercup,real-madrid,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,90'
139,France,RaphaëlVarane,Centre-Back,15/16,LaLiga,real-madrid,31,26,"2,35",0,0,0,3,0,4,1,0,0,0,2.061'
140,France,RaphaëlVarane,Centre-Back,15/16,Champions League,real-madrid,10,7,"2,71",0,0,0,1,2,1,0,0,0,0,525'
141,France,RaphaëlVarane,Centre-Back,14/15,LaLiga,real-madrid,35,27,"2,48",0,0,0,6,1,1,0,0,0,0,213'
142,France,RaphaëlVarane,Centre-Back,14/15,Champions League,real-madrid,12,12,"2,17",0,0,0,1,0,0,0,0,0,0,92'
143,France,RaphaëlVarane,Centre-Back,14/15,Copa del Rey,real-madrid,4,4,"1,75",2,0,0,1,1,1,0,0,0,128',267'
144,France,RaphaëlVarane,Centre-Back,14/15,Club World Cup,real-madrid,2,2,"3,00",0,0,0,2,0,0,0,0,0,0,337'
145,France,RaphaëlVarane,Centre-Back,14/15,Supercopa,real-madrid,2,1,"0,00",0,0,0,0,0,0,0,0,0,0,1.952'
146,France,RaphaëlVarane,Centre-Back,14/15,UEFA Supercup,real-madrid,1,-,0,0,0,0,0,0,0,0,0,0,0,606'
147,France,RaphaëlVarane,Centre-Back,13/14,Champions League,real-madrid,10,7,"2,29",0,0,0,3,0,2,0,0,0,0,90'
148,France,RaphaëlVarane,Centre-Back,13/14,LaLiga,real-madrid,22,14,"2,07",0,1,0,2,1,1,0,0,0,0,2.920'
149,France,RaphaëlVarane,Centre-Back,13/14,Copa del Rey,real-madrid,3,2,"3,00",0,0,0,1,0,0,0,0,0,0,49'
150,France,RaphaëlVarane,Centre-Back,12/13,LaLiga,real-madrid,25,15,"2,53",0,0,0,3,1,0,0,0,0,0,90'
151,France,RaphaëlVarane,Centre-Back,12/13,Champions League,real-madrid,12,11,"1,64",0,0,0,1,0,0,0,0,0,0,1.730'
152,France,RaphaëlVarane,Centre-Back,12/13,Copa del Rey,real-madrid,8,7,"2,00",2,0,0,1,0,1,0,0,0,292',210'
153,France,RaphaëlVarane,Centre-Back,12/13,Supercopa,real-madrid,1,-,0,0,0,0,0,0,0,0,0,0,0,90'
154,France,RaphaëlVarane,Centre-Back,11/12,LaLiga,real-madrid,24,9,"2,78",1,0,0,2,0,0,0,0,0,680',180'
155,France,RaphaëlVarane,Centre-Back,11/12,Champions League,real-madrid,10,4,"3,00",0,1,0,0,0,0,0,0,0,0,2.520'
156,France,RaphaëlVarane,Centre-Back,11/12,Copa del Rey,real-madrid,3,2,"3,00",1,0,0,0,0,0,0,0,0,180',181'
157,France,RaphaëlVarane,Centre-Back,11/12,Supercopa,real-madrid,1,-,0,0,0,0,0,0,0,0,0,0,0,120'
158,France,RaphaëlVarane,Centre-Back,10/11,Ligue 1,rc-lens,28,23,"1,00",2,0,0,1,1,2,0,0,0,988',2.529'
159,France,RaphaëlVarane,Centre-Back,10/11,Coupe de France,rc-lens,1,1,"0,00",0,0,0,0,0,1,0,0,0,0,210'
160,France,SamuelUmtiti,Centre-Back,17/18,LaLiga,fc-barcelona,28,25,"2,44",1,0,0,1,1,7,0,0,0,2.189',90'
161,France,SamuelUmtiti,Centre-Back,17/18,Copa del Rey,fc-barcelona,4,4,"3,00",0,0,0,0,0,0,0,0,0,0,2.114'
162,France,SamuelUmtiti,Centre-Back,17/18,Champions League,fc-barcelona,9,9,"2,00",0,0,0,0,0,0,0,0,0,0,613'
163,France,SamuelUmtiti,Centre-Back,17/18,Supercopa,fc-barcelona,2,2,"0,00",0,0,0,0,0,0,0,0,0,0,495'
164,France,SamuelUmtiti,Centre-Back,16/17,Copa del Rey,fc-barcelona,9,9,"2,22",0,0,0,0,2,3,0,0,0,0,270'
165,France,SamuelUmtiti,Centre-Back,16/17,LaLiga,fc-barcelona,33,25,"2,88",1,0,1,1,2,4,0,0,0,2.132',1.253'
166,France,SamuelUmtiti,Centre-Back,16/17,Champions League,fc-barcelona,8,8,"1,63",0,0,0,0,0,1,0,0,0,0,305'
167,France,SamuelUmtiti,Centre-Back,16/17,Supercopa,fc-barcelona,2,1,"3,00",0,0,0,0,0,1,0,0,0,0,356'
168,France,SamuelUmtiti,Centre-Back,15/16,Ligue 1,olympique-lyon,30,30,"1,93",1,0,0,0,2,6,0,0,0,2.658',222'
169,France,SamuelUmtiti,Centre-Back,15/16,Coupe de France,olympique-lyon,2,2,"1,50",0,0,0,0,0,1,0,0,0,0,835'
170,France,SamuelUmtiti,Centre-Back,15/16,Coupe de la Ligue,olympique-lyon,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,180'
171,France,SamuelUmtiti,Centre-Back,15/16,Champions League,olympique-lyon,4,4,"0,25",0,0,0,0,0,2,0,0,0,0,417'
172,France,SamuelUmtiti,Centre-Back,15/16,Trophée des Champions,olympique-lyon,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,2'
173,France,SamuelUmtiti,Centre-Back,14/15,Ligue 1,olympique-lyon,35,35,"2,14",1,2,0,0,1,5,0,0,0,3.088',1.291'
174,France,SamuelUmtiti,Centre-Back,14/15,Coupe de France,olympique-lyon,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,0
175,France,SamuelUmtiti,Centre-Back,14/15,Coupe de la Ligue,olympique-lyon,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,606'
176,France,SamuelUmtiti,Centre-Back,14/15,Europa League Qualifiers,olympique-lyon,2,2,"3,00",1,1,0,0,0,1,0,0,0,180',270'
177,France,SamuelUmtiti,Centre-Back,13/14,Ligue 1,olympique-lyon,30,28,"1,71",0,0,0,1,1,3,0,1,0,0,0
178,France,SamuelUmtiti,Centre-Back,13/14,Coupe de la Ligue,olympique-lyon,3,3,"2,00",0,0,0,0,0,0,0,0,0,0,180'
179,France,SamuelUmtiti,Centre-Back,13/14,Europa League,olympique-lyon,7,7,"1,57",0,0,1,0,2,1,0,0,0,0,360'
180,France,SamuelUmtiti,Centre-Back,13/14,Coupe de France,olympique-lyon,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,0
181,France,SamuelUmtiti,Centre-Back,13/14,Champions League Qualification,olympique-lyon,4,3,"2,00",0,0,0,0,0,1,0,0,0,0,0
182,France,SamuelUmtiti,Centre-Back,12/13,Ligue 1,olympique-lyon,33,26,"1,54",1,0,0,1,1,5,0,0,0,2.259',2.157'
183,France,SamuelUmtiti,Centre-Back,12/13,Europa League,olympique-lyon,6,6,"1,83",1,0,0,1,0,2,0,0,0,497',270'
184,France,SamuelUmtiti,Centre-Back,12/13,Coupe de la Ligue,olympique-lyon,1,-,0,0,0,0,0,0,0,0,0,0,0,90'
185,France,SamuelUmtiti,Centre-Back,12/13,Trophée des Champions,olympique-lyon,1,-,0,0,0,0,0,0,0,0,0,0,0,253'
186,France,SamuelUmtiti,Centre-Back,11/12,Ligue 1,olympique-lyon,24,12,"1,25",0,0,0,1,0,2,0,0,0,0,77'
187,France,SamuelUmtiti,Centre-Back,11/12,Coupe de la Ligue,olympique-lyon,3,3,"2,00",0,0,0,0,0,0,0,0,0,0,2.321'
188,France,SamuelUmtiti,Centre-Back,11/12,Coupe de France,olympique-lyon,4,3,"3,00",0,0,0,0,0,0,0,0,0,0,810'
189,France,SamuelUmtiti,Centre-Back,11/12,Champions League,olympique-lyon,2,-,0,0,0,0,0,0,0,0,0,0,0,147'
190,France,SamuelUmtiti,Centre-Back,11/12,Champions League Qualification,olympique-lyon,2,-,0,0,0,0,0,0,0,0,0,0,0,299'
191,France,BenjaminPavard,Centre-Back,17/18,1.Bundesliga,vfb-stuttgart,34,34,"1,50",1,0,0,0,0,2,0,0,0,3.060',270'
192,France,BenjaminPavard,Centre-Back,17/18,DFB-Pokal,vfb-stuttgart,2,2,"3,00",0,0,0,0,0,0,0,0,0,0,3.275'
193,France,BenjaminPavard,Centre-Back,16/17,2.Bundesliga,vfb-stuttgart,29,21,"1,81",1,2,0,3,0,4,0,0,0,1.699',390'
194,France,BenjaminPavard,Centre-Back,16/17,Ligue 1,osc-lille,2,-,0,0,0,0,0,0,0,0,0,0,0,164'
195,France,BenjaminPavard,Centre-Back,15/16,Ligue 1,osc-lille,28,13,"1,23",0,0,0,7,3,3,0,0,0,0,2.096'
196,France,BenjaminPavard,Centre-Back,15/16,Coupe de la Ligue,osc-lille,4,3,"3,00",0,0,0,1,0,0,0,0,0,0,300'
197,France,BenjaminPavard,Centre-Back,15/16,Coupe de France,osc-lille,2,1,"3,00",0,0,0,0,0,1,0,0,0,0,90'
198,France,BenjaminPavard,Centre-Back,14/15,Ligue 1,osc-lille,13,8,"1,25",0,0,0,3,0,2,0,0,0,0,137'
199,France,BenjaminPavard,Centre-Back,14/15,Coupe de la Ligue,osc-lille,1,-,0,0,0,0,0,0,0,0,0,0,0,0
200,France,PresnelKimpembe,Centre-Back,17/18,Ligue 1,fc-paris-saint-germain,35,28,"2,50",0,0,0,1,0,6,2,0,0,0,1.355'
201,France,PresnelKimpembe,Centre-Back,17/18,Coupe de France,fc-paris-saint-germain,6,4,"3,00",0,0,0,0,0,0,0,0,0,0,300'
202,France,PresnelKimpembe,Centre-Back,17/18,Coupe de la Ligue,fc-paris-saint-germain,4,3,"3,00",0,0,0,0,0,0,0,0,0,0,120'
203,France,PresnelKimpembe,Centre-Back,17/18,Champions League,fc-paris-saint-germain,8,3,"1,00",0,0,0,1,0,0,0,0,0,0,777'
204,France,PresnelKimpembe,Centre-Back,17/18,Trophée des Champions,fc-paris-saint-germain,1,-,0,0,0,0,0,0,0,0,0,0,0,180'
205,France,PresnelKimpembe,Centre-Back,16/17,Coupe de France,fc-paris-saint-germain,6,4,"3,00",0,0,0,1,0,2,0,0,0,0,82'
206,France,PresnelKimpembe,Centre-Back,16/17,Ligue 1,fc-paris-saint-germain,31,19,"2,53",0,0,0,0,0,7,0,0,0,0,169'
207,France,PresnelKimpembe,Centre-Back,16/17,Coupe de la Ligue,fc-paris-saint-germain,4,3,"3,00",0,0,0,0,0,0,0,0,0,0,0
208,France,PresnelKimpembe,Centre-Back,16/17,Champions League,fc-paris-saint-germain,5,1,"3,00",0,0,0,0,0,0,0,0,0,0,2.792'
209,France,PresnelKimpembe,Centre-Back,16/17,Trophée des Champions,fc-paris-saint-germain,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,210'
210,France,PresnelKimpembe,Centre-Back,15/16,Ligue 1,fc-paris-saint-germain,13,6,"2,67",0,0,0,1,1,1,0,0,0,0,120'
211,France,PresnelKimpembe,Centre-Back,15/16,Coupe de France,fc-paris-saint-germain,3,2,"3,00",0,0,0,0,0,0,0,0,0,0,540'
212,France,PresnelKimpembe,Centre-Back,15/16,Champions League,fc-paris-saint-germain,3,-,0,0,0,0,0,0,0,0,0,0,0,411'
213,France,PresnelKimpembe,Centre-Back,15/16,Coupe de la Ligue,fc-paris-saint-germain,1,1,"3,00",0,0,0,0,0,1,0,0,0,0,2.998'
214,France,PresnelKimpembe,Centre-Back,14/15,Ligue 1,fc-paris-saint-germain,4,1,"3,00",0,0,0,1,0,0,0,0,0,0,498'
215,France,PresnelKimpembe,Centre-Back,14/15,Champions League,fc-paris-saint-germain,2,-,0,0,0,0,0,0,0,0,0,0,0,180'
216,France,PresnelKimpembe,Centre-Back,14/15,Coupe de France,fc-paris-saint-germain,1,-,0,0,0,0,0,0,0,0,0,0,0,120'
217,France,PresnelKimpembe,Centre-Back,14/15,Coupe de la Ligue,fc-paris-saint-germain,1,-,0,0,0,0,0,0,0,0,0,0,0,297'
218,France,PresnelKimpembe,Centre-Back,14/15,Trophée des Champions,fc-paris-saint-germain,1,-,0,0,0,0,0,0,0,0,0,0,0,3.139'
219,France,PresnelKimpembe,Centre-Back,13/14,UEFA Youth League,fc-paris-saint-germain-uefa-u19,7,7,"1,29",0,0,0,0,0,1,0,0,0,0,120'
220,France,AdilRami,Centre-Back,17/18,Europa League,olympique-marseille,14,14,"1,64",1,0,0,1,0,4,0,0,0,1.262',3.020'
221,France,AdilRami,Centre-Back,17/18,Ligue 1,olympique-marseille,33,33,"2,09",1,2,1,0,2,5,0,0,0,2.957',45'
222,France,AdilRami,Centre-Back,17/18,Coupe de France,olympique-marseille,3,3,"2,00",0,0,0,0,0,0,0,0,0,0,128'
223,France,AdilRami,Centre-Back,17/18,Coupe de la Ligue,olympique-marseille,1,-,0,0,0,0,0,0,0,0,0,0,0,3.183'
224,France,AdilRami,Centre-Back,17/18,Europa League Qualifiers,olympique-marseille,4,4,"2,00",0,0,0,0,1,1,0,0,0,0,120'
225,France,AdilRami,Centre-Back,16/17,LaLiga,fc-sevilla,25,21,"1,86",0,0,0,0,1,3,1,0,0,0,59'
226,France,AdilRami,Centre-Back,16/17,Champions League,fc-sevilla,7,7,"1,57",0,0,0,0,0,1,0,0,0,0,3.212'
227,France,AdilRami,Centre-Back,16/17,Copa del Rey,fc-sevilla,3,3,"1,33",0,0,0,0,0,0,0,0,0,0,240'
228,France,AdilRami,Centre-Back,16/17,Supercopa,fc-sevilla,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,90'
229,France,AdilRami,Centre-Back,16/17,UEFA Supercup,fc-sevilla,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,90'
230,France,AdilRami,Centre-Back,15/16,Copa del Rey,fc-sevilla,6,6,"2,17",2,0,0,0,0,3,0,0,0,285',0
231,France,AdilRami,Centre-Back,15/16,Europa League,fc-sevilla,9,7,"2,14",1,0,0,0,1,3,0,0,0,648',11'
232,France,AdilRami,Centre-Back,15/16,LaLiga,fc-sevilla,29,28,"1,36",0,1,0,0,2,7,1,0,0,0,2.215'
233,France,AdilRami,Centre-Back,15/16,Champions League,fc-sevilla,4,4,"0,75",0,0,0,0,0,0,0,0,0,0,623'
234,France,AdilRami,Centre-Back,15/16,UEFA Supercup,fc-sevilla,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,675'
235,France,AdilRami,Centre-Back,14/15,Serie A,ac-mailand,27,21,"1,29",1,1,0,3,2,5,0,0,0,1.664',180'
236,France,AdilRami,Centre-Back,14/15,Coppa Italia,ac-mailand,2,1,"0,00",0,0,0,0,0,1,0,0,0,0,3.066'
237,France,AdilRami,Centre-Back,13/14,Serie A,ac-mailand,20,18,"1,94",3,2,0,2,0,3,0,0,0,495',720'
238,France,AdilRami,Centre-Back,13/14,Champions League,ac-mailand,2,2,"0,00",0,0,0,0,0,2,0,0,0,0,90'
239,France,AdilRami,Centre-Back,13/14,Coppa Italia,ac-mailand,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,90'
240,France,AdilRami,Centre-Back,13/14,Europa League,fc-valencia,1,1,"0,00",0,0,0,0,0,0,0,1,0,0,120'
241,France,AdilRami,Centre-Back,13/14,LaLiga,fc-valencia,4,3,"1,00",0,0,0,0,0,1,0,0,0,0,657'
242,France,AdilRami,Centre-Back,12/13,LaLiga,fc-valencia,29,25,"1,92",0,2,0,1,3,5,1,0,0,0,1.846'
243,France,AdilRami,Centre-Back,12/13,Champions League,fc-valencia,6,6,"1,67",1,0,0,0,0,0,1,0,0,540',441'
244,France,AdilRami,Centre-Back,12/13,Copa del Rey,fc-valencia,5,5,"2,00",1,0,0,0,0,0,0,0,0,450',284'
245,France,AdilRami,Centre-Back,11/12,LaLiga,fc-valencia,33,33,"1,70",2,1,0,0,0,9,0,0,0,1.485',3.375'
246,France,AdilRami,Centre-Back,11/12,Europa League,fc-valencia,7,7,"1,86",3,1,0,1,0,2,0,1,0,202',135'
247,France,AdilRami,Centre-Back,11/12,Copa del Rey,fc-valencia,8,7,"1,57",0,0,0,0,0,2,0,0,0,0,180'
248,France,AdilRami,Centre-Back,11/12,Champions League,fc-valencia,6,6,"1,33",1,0,0,0,0,0,0,0,0,540',3.041'
249,France,AdilRami,Centre-Back,10/11,Ligue 1,osc-lille,36,36,"1,94",0,4,1,0,2,5,0,0,0,0,180'
250,France,AdilRami,Centre-Back,10/11,Coupe de France,osc-lille,5,4,"3,00",0,0,0,0,0,0,0,0,0,0,135'
251,France,AdilRami,Centre-Back,10/11,Europa League,osc-lille,7,4,"1,00",0,0,0,1,1,2,0,0,0,0,3.109'
252,France,AdilRami,Centre-Back,10/11,Coupe de la Ligue,osc-lille,2,2,"1,50",0,0,0,0,0,0,0,0,0,0,300'
253,France,AdilRami,Centre-Back,10/11,Europa League Qualifiers,osc-lille,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,2.811'
254,France,AdilRami,Centre-Back,09/10,Ligue 1,osc-lille,34,34,"1,76",3,0,0,0,2,10,0,0,0,1.006',90'
255,France,AdilRami,Centre-Back,09/10,Europa League,osc-lille,10,10,"1,70",1,0,0,0,0,0,0,0,0,900',71'
256,France,AdilRami,Centre-Back,09/10,Coupe de la Ligue,osc-lille,2,2,"1,50",1,0,0,0,0,0,0,0,0,210',1.269'
257,France,AdilRami,Centre-Back,09/10,Europa League Qualifiers,osc-lille,3,3,"3,00",0,0,0,0,0,2,0,0,0,0,90'
258,France,AdilRami,Centre-Back,08/09,Ligue 1,osc-lille,33,33,"1,70",5,1,1,0,1,9,0,1,0,590',119'
259,France,AdilRami,Centre-Back,08/09,Coupe de France,osc-lille,4,4,"2,25",0,0,0,0,0,0,0,0,0,0,180'
260,France,AdilRami,Centre-Back,08/09,Coupe de la Ligue,osc-lille,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,2.867'
261,France,AdilRami,Centre-Back,07/08,Ligue 1,osc-lille,24,24,"1,71",0,0,0,0,1,5,0,0,0,0,421'
262,France,AdilRami,Centre-Back,07/08,Coupe de France,osc-lille,3,3,"2,00",0,0,0,0,0,1,0,0,0,0,2.143'
263,France,AdilRami,Centre-Back,06/07,Ligue 1,osc-lille,2,2,"0,50",0,0,0,0,0,0,0,0,0,0,120'
791,Spain,GerardPiqué,Centre-Back,17/18,LaLiga,fc-barcelona,36,30,"2,57",2,0,0,1,2,9,0,0,0,1.317',2.484'
792,Spain,GerardPiqué,Centre-Back,17/18,Copa del Rey,fc-barcelona,9,8,"2,38",1,0,0,0,3,0,0,0,0,636',390'
793,Spain,GerardPiqué,Centre-Back,17/18,Champions League,fc-barcelona,9,9,"2,22",1,0,0,0,1,2,1,0,0,736',313'
794,Spain,GerardPiqué,Centre-Back,17/18,Supercopa,fc-barcelona,2,2,"0,00",0,0,1,0,1,1,0,0,0,0,180'
795,Spain,GerardPiqué,Centre-Back,16/17,Copa del Rey,fc-barcelona,7,7,"2,29",0,0,0,0,0,0,0,0,0,0,2.324'
796,Spain,GerardPiqué,Centre-Back,16/17,LaLiga,fc-barcelona,28,25,"2,28",2,0,0,0,2,6,0,0,0,1.096',821'
797,Spain,GerardPiqué,Centre-Back,16/17,Champions League,fc-barcelona,8,8,"2,00",1,0,0,0,2,2,0,0,0,651',180'
798,Spain,GerardPiqué,Centre-Back,16/17,Supercopa,fc-barcelona,2,1,"3,00",0,0,0,0,0,0,0,0,0,0,250'
799,Spain,GerardPiqué,Centre-Back,15/16,Copa del Rey,fc-barcelona,6,5,"3,00",2,0,0,0,1,2,0,0,0,226',0
800,Spain,GerardPiqué,Centre-Back,15/16,LaLiga,fc-barcelona,31,30,"2,23",2,1,0,0,6,12,0,0,0,1.296',2.197'
801,Spain,GerardPiqué,Centre-Back,15/16,Champions League,fc-barcelona,8,7,"2,29",1,0,0,0,1,3,0,0,0,596',720'
802,Spain,GerardPiqué,Centre-Back,15/16,Club World Cup,fc-barcelona,2,2,"3,00",0,0,0,0,0,0,0,0,0,0,371'
803,Spain,GerardPiqué,Centre-Back,15/16,Supercopa,fc-barcelona,2,1,"1,00",0,0,0,0,0,0,0,1,0,0,480'
804,Spain,GerardPiqué,Centre-Back,15/16,UEFA Supercup,fc-barcelona,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,97'
805,Spain,GerardPiqué,Centre-Back,14/15,Champions League,fc-barcelona,13,11,"2,73",1,0,0,0,0,2,0,0,0,990',60'
806,Spain,GerardPiqué,Centre-Back,14/15,Copa del Rey,fc-barcelona,7,6,"3,00",1,0,0,0,1,2,0,0,0,525',180'
807,Spain,GerardPiqué,Centre-Back,14/15,LaLiga,fc-barcelona,32,27,"2,56",5,1,0,1,0,6,0,0,0,477',8'
808,Spain,GerardPiqué,Centre-Back,13/14,LaLiga,fc-barcelona,27,26,"2,31",2,0,0,0,2,5,0,0,0,1.156',2.511'
809,Spain,GerardPiqué,Centre-Back,13/14,Champions League,fc-barcelona,9,9,"2,22",2,0,1,0,2,1,0,0,0,361',300'
810,Spain,GerardPiqué,Centre-Back,13/14,Copa del Rey,fc-barcelona,5,2,"2,00",0,0,0,0,0,0,0,0,0,0,710'
811,Spain,GerardPiqué,Centre-Back,13/14,Supercopa,fc-barcelona,2,2,"1,00",0,0,0,0,0,1,0,0,0,0,300'
812,Spain,GerardPiqué,Centre-Back,12/13,LaLiga,fc-barcelona,30,28,"2,57",2,0,0,1,2,4,1,0,0,1.202',0
813,Spain,GerardPiqué,Centre-Back,12/13,Champions League,fc-barcelona,10,10,"1,20",0,0,1,2,1,3,0,0,0,0,1.008'
814,Spain,GerardPiqué,Centre-Back,12/13,Copa del Rey,fc-barcelona,5,4,"1,75",1,0,0,0,0,2,0,0,0,360',360'
815,Spain,GerardPiqué,Centre-Back,12/13,Supercopa,fc-barcelona,2,2,"1,50",0,0,0,0,0,1,0,0,0,0,90'
816,Spain,GerardPiqué,Centre-Back,11/12,Copa del Rey,fc-barcelona,9,8,"2,50",0,0,0,0,0,1,0,0,0,0,120'
817,Spain,GerardPiqué,Centre-Back,11/12,LaLiga,fc-barcelona,25,22,"2,36",2,0,0,5,4,7,0,1,0,736',2.970'
818,Spain,GerardPiqué,Centre-Back,11/12,Champions League,fc-barcelona,9,5,"2,20",0,1,0,0,2,0,0,0,0,0,389'
819,Spain,GerardPiqué,Centre-Back,11/12,Club World Cup,fc-barcelona,2,1,"3,00",0,0,0,0,1,1,0,0,0,0,3.192'
820,Spain,GerardPiqué,Centre-Back,11/12,Supercopa,fc-barcelona,2,2,"2,00",0,1,0,1,0,0,0,0,0,0,180'
821,Spain,GerardPiqué,Centre-Back,10/11,Champions League,fc-barcelona,12,12,"2,25",1,0,0,0,3,3,0,0,0,1.026',2.584'
822,Spain,GerardPiqué,Centre-Back,10/11,LaLiga,fc-barcelona,33,31,"2,48",3,1,0,2,1,9,1,0,0,883',2.895'
823,Spain,GerardPiqué,Centre-Back,10/11,Copa del Rey,fc-barcelona,7,7,"1,57",0,0,0,1,0,1,0,0,0,0,540'
824,Spain,GerardPiqué,Centre-Back,10/11,Supercopa,fc-barcelona,1,1,"3,00",0,0,0,0,0,1,0,0,0,0,1.286'
825,Spain,GerardPiqué,Centre-Back,09/10,LaLiga,fc-barcelona,32,32,"2,69",2,1,1,3,7,6,0,1,0,1.239',15'
826,Spain,GerardPiqué,Centre-Back,09/10,Champions League,fc-barcelona,11,11,"1,73",2,1,0,0,1,4,0,0,0,494',1.551'
827,Spain,GerardPiqué,Centre-Back,09/10,Copa del Rey,fc-barcelona,3,1,"3,00",0,0,0,0,0,1,0,0,0,0,2.152'
828,Spain,GerardPiqué,Centre-Back,09/10,Club World Cup,fc-barcelona,2,2,"3,00",0,1,0,1,0,1,0,0,0,0,0
829,Spain,GerardPiqué,Centre-Back,09/10,UEFA Supercup,fc-barcelona,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,1.786'
830,Spain,GerardPiqué,Centre-Back,09/10,Supercopa,fc-barcelona,2,2,"3,00",0,0,0,0,1,1,0,0,0,0,630'
831,Spain,GerardPiqué,Centre-Back,08/09,LaLiga,fc-barcelona,30,25,"2,40",1,0,0,0,1,4,2,0,0,2.207',269'
832,Spain,GerardPiqué,Centre-Back,08/09,Champions League,fc-barcelona,12,12,"1,92",0,0,0,0,0,2,0,0,0,0,2.600'
833,Spain,GerardPiqué,Centre-Back,08/09,Copa del Rey,fc-barcelona,6,6,"2,67",1,0,0,0,0,1,0,0,0,540',616'
834,Spain,GerardPiqué,Centre-Back,08/09,Champions League Qualification,fc-barcelona,2,2,"1,50",0,0,0,1,0,0,0,0,0,0,768'
835,Spain,GerardPiqué,Centre-Back,07/08,Champions League,manchester-united,9,3,"2,33",2,0,0,0,1,0,0,0,0,126',180'
836,Spain,GerardPiqué,Centre-Back,07/08,Premier League,manchester-united,14,9,"2,44",0,1,0,4,1,0,0,0,0,0,380'
837,Spain,GerardPiqué,Centre-Back,07/08,League Cup,manchester-united,1,1,"0,00",0,0,0,0,0,1,0,0,0,0,2.693'
838,Spain,GerardPiqué,Centre-Back,07/08,Community Shield,manchester-united,1,-,0,0,0,0,0,0,0,0,0,0,0,691'
839,Spain,GerardPiqué,Centre-Back,06/07,LaLiga,real-saragossa,29,22,"1,55",2,0,0,4,3,7,0,1,0,783',164'
840,Spain,GerardPiqué,Centre-Back,06/07,Copa del Rey,real-saragossa,3,3,"2,00",1,0,0,0,1,1,0,0,0,249',411'
841,Spain,GerardPiqué,Centre-Back,05/06,Premier League,manchester-united,3,3,"3,00",0,0,0,2,0,0,0,0,0,0,2.909'
842,Spain,GerardPiqué,Centre-Back,05/06,FA Cup,manchester-united,3,2,"2,00",0,0,0,0,0,0,0,0,0,0,712'
843,Spain,GerardPiqué,Centre-Back,05/06,League Cup,manchester-united,2,2,"3,00",0,0,0,1,0,0,0,0,0,0,180'
844,Spain,GerardPiqué,Centre-Back,05/06,Champions League,manchester-united,4,-,0,0,0,0,0,0,0,0,0,0,0,90'
845,Spain,GerardPiqué,Centre-Back,05/06,Champions League Qualification,manchester-united,1,-,0,0,0,0,0,0,0,0,0,0,0,120'
846,Spain,GerardPiqué,Centre-Back,04/05,FA Cup,manchester-united,1,1,"1,00",0,0,0,0,0,0,0,0,0,0,788'
847,Spain,GerardPiqué,Centre-Back,04/05,Champions League,manchester-united,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,312'
848,Spain,GerardPiqué,Centre-Back,04/05,League Cup,manchester-united,2,1,"3,00",0,0,0,1,0,0,0,0,0,0,2.492'
849,Spain,SergioRamos,Centre-Back,17/18,Champions League,real-madrid,11,11,"2,36",1,0,0,0,0,3,0,0,0,990',2.652'
