,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,Assists,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Penalty goals,Minutes per goal,Minutes played
15158,Sweden,ViktorClaesson,Attacking Midfield,2013,Allsvenskan,if-elfsborg-boras,24,23,"1,48",3,2,0,10,9,3,0,0,0,436',122'
15159,Sweden,ViktorClaesson,Attacking Midfield,12/13,Europa League Qualifiers,if-elfsborg-boras,6,6,"1,67",2,2,0,3,1,0,0,0,0,148',36'
15160,Sweden,ViktorClaesson,Attacking Midfield,11/12,Svenska Cupen,if-elfsborg-boras,3,2,"3,00",0,0,0,0,1,0,0,0,0,0,521'
15161,Sweden,ViktorClaesson,Attacking Midfield,2012,Allsvenskan,if-elfsborg-boras,28,27,"2,07",5,3,0,8,10,3,0,0,0,331',90'
15162,Sweden,ViktorClaesson,Attacking Midfield,2011,Relegation Superettan,ifk-varnamo,2,2,"3,00",0,1,0,0,2,0,0,0,0,0,341'
15163,Sweden,ViktorClaesson,Attacking Midfield,2011,Superettan,ifk-varnamo,29,29,"1,34",13,8,0,0,3,5,0,0,0,198',1.152'
15164,Sweden,ViktorClaesson,Attacking Midfield,10/11,Svenska Cupen,ifk-varnamo,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,158'
15686,South Korea,JacheolKoo,Attacking Midfield,17/18,1.Bundesliga,fc-augsburg,29,28,"1,29",2,0,0,5,9,2,0,0,0,1.025',210'
15687,South Korea,JacheolKoo,Attacking Midfield,17/18,DFB-Pokal,fc-augsburg,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,541'
15688,South Korea,JacheolKoo,Attacking Midfield,16/17,1.Bundesliga,fc-augsburg,23,23,"1,22",2,3,0,1,9,6,1,0,0,907',90'
15689,South Korea,JacheolKoo,Attacking Midfield,16/17,DFB-Pokal,fc-augsburg,2,2,"1,50",1,1,0,0,2,1,0,0,0,167',85'
15690,South Korea,JacheolKoo,Attacking Midfield,15/16,1.Bundesliga,fc-augsburg,27,27,"1,11",8,4,0,3,8,6,0,0,0,260',2.161'
15691,South Korea,JacheolKoo,Attacking Midfield,15/16,Europa League,fc-augsburg,8,8,"1,25",0,0,0,4,2,0,0,0,0,0,90'
15692,South Korea,JacheolKoo,Attacking Midfield,15/16,DFB-Pokal,fc-augsburg,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,1.800'
15693,South Korea,JacheolKoo,Attacking Midfield,15/16,1.Bundesliga,1-fsv-mainz-05,3,2,"1,50",0,0,0,2,0,0,0,0,0,0,897'
15694,South Korea,JacheolKoo,Attacking Midfield,15/16,DFB-Pokal,1-fsv-mainz-05,1,-,0,0,0,0,0,0,0,0,0,0,0,90'
15695,South Korea,JacheolKoo,Attacking Midfield,14/15,1.Bundesliga,1-fsv-mainz-05,26,23,"1,13",5,1,0,7,9,3,0,0,3,297',1.125'
15696,South Korea,JacheolKoo,Attacking Midfield,14/15,DFB-Pokal,1-fsv-mainz-05,1,1,"0,00",1,0,0,0,0,0,0,0,0,120',238'
15697,South Korea,JacheolKoo,Attacking Midfield,14/15,Europa League Qualifiers,1-fsv-mainz-05,2,2,"1,50",1,1,0,0,2,0,0,0,0,147',1.350'
15698,South Korea,JacheolKoo,Attacking Midfield,13/14,1.Bundesliga,1-fsv-mainz-05,15,14,"1,86",1,2,0,6,7,0,0,0,0,751',271'
15699,South Korea,JacheolKoo,Attacking Midfield,13/14,1.Bundesliga,vfl-wolfsburg,11,10,"1,30",0,0,0,2,6,0,0,0,0,0,849'
15700,South Korea,JacheolKoo,Attacking Midfield,13/14,DFB-Pokal,vfl-wolfsburg,2,2,"3,00",0,0,0,1,1,1,0,0,0,0,90'
15701,South Korea,JacheolKoo,Attacking Midfield,12/13,1.Bundesliga,fc-augsburg,21,21,"1,00",3,2,0,3,5,3,0,0,0,532',544'
15702,South Korea,JacheolKoo,Attacking Midfield,12/13,DFB-Pokal,fc-augsburg,1,1,"0,00",0,0,0,0,0,1,0,0,0,0,183'
15703,South Korea,JacheolKoo,Attacking Midfield,11/12,1.Bundesliga,fc-augsburg,15,15,"1,47",5,2,0,1,4,2,0,0,0,250',1.210'
15704,South Korea,JacheolKoo,Attacking Midfield,11/12,1.Bundesliga,vfl-wolfsburg,16,12,"1,17",0,1,0,5,7,0,0,0,0,0,900'
15705,South Korea,JacheolKoo,Attacking Midfield,10/11,1.Bundesliga,vfl-wolfsburg,13,10,"0,60",0,1,0,9,1,3,0,0,0,0,922'
15706,South Korea,JaesongLee,Attacking Midfield,2018,AFC Champions League,jeonbuk-hyundai-motors,8,8,"2,25",1,1,0,1,0,0,0,0,0,663',2.250'
15707,South Korea,JaesongLee,Attacking Midfield,2018,K League 1,jeonbuk-hyundai-motors,11,11,"2,73",1,4,0,3,2,0,0,0,0,763',1.170'
15708,South Korea,JaesongLee,Attacking Midfield,2017,K League Meisterrunde,jeonbuk-hyundai-motors,5,5,"2,00",2,4,0,0,0,1,0,0,0,225',1.710'
15709,South Korea,JaesongLee,Attacking Midfield,2017,K League 1,jeonbuk-hyundai-motors,23,23,"1,96",6,6,0,2,4,1,0,0,0,315',1.080'
15710,South Korea,JaesongLee,Attacking Midfield,16/17,Club World Cup,jeonbuk-hyundai-motors,2,2,"1,50",0,1,0,0,0,0,0,0,0,0,2.610'
15711,South Korea,JaesongLee,Attacking Midfield,2016,AFC Champions League,jeonbuk-hyundai-motors,13,13,"1,92",1,6,0,0,1,1,0,0,0,1.138',630'
15712,South Korea,JaesongLee,Attacking Midfield,2016,K League 1,jeonbuk-hyundai-motors,22,22,"2,27",2,8,0,0,1,4,0,0,0,968',2.354'
15713,South Korea,JaesongLee,Attacking Midfield,2015,AFC Champions League,jeonbuk-hyundai-motors,9,9,"1,67",2,2,0,0,0,0,0,0,0,405',180'
15714,South Korea,JaesongLee,Attacking Midfield,2015,K League 1,jeonbuk-hyundai-motors,17,17,"2,00",2,0,0,1,0,1,0,0,0,735',540'
15715,South Korea,JaesongLee,Attacking Midfield,2014,K League Meisterrunde,jeonbuk-hyundai-motors,5,5,"2,60",0,1,0,0,0,1,0,0,0,0,180'
15716,South Korea,JaesongLee,Attacking Midfield,2014,K League 1,jeonbuk-hyundai-motors,23,21,"1,81",4,0,0,0,3,1,0,0,0,469',630'
15717,South Korea,JaesongLee,Attacking Midfield,2014,AFC Champions League,jeonbuk-hyundai-motors,7,7,"1,00",1,1,0,0,2,1,0,0,0,570',90'
16213,Iceland,GylfiSigurdsson,Attacking Midfield,17/18,Premier League,fc-everton,29,27,"1,26",4,3,0,2,5,2,0,0,0,566',0
16214,Iceland,GylfiSigurdsson,Attacking Midfield,17/18,FA Cup,fc-everton,1,1,"0,00",1,0,0,0,0,0,0,0,0,90',135'
16215,Iceland,GylfiSigurdsson,Attacking Midfield,17/18,Europa League,fc-everton,4,4,"0,25",0,2,0,1,0,1,0,0,0,0,27'
16216,Iceland,GylfiSigurdsson,Attacking Midfield,17/18,EFL Cup,fc-everton,2,-,0,0,0,0,0,0,0,0,0,0,0,120'
16217,Iceland,GylfiSigurdsson,Attacking Midfield,17/18,Europa League Qualifiers,fc-everton,1,1,"1,00",1,0,0,0,0,0,0,0,0,90',90'
16218,Iceland,GylfiSigurdsson,Attacking Midfield,16/17,Premier League,swansea-city,38,38,"1,08",9,13,0,1,2,2,0,0,3,370',90'
16219,Iceland,GylfiSigurdsson,Attacking Midfield,16/17,FA Cup,swansea-city,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,233'
16220,Iceland,GylfiSigurdsson,Attacking Midfield,16/17,EFL Cup,swansea-city,2,1,"0,00",1,0,0,1,0,0,0,0,0,29',192'
16221,Iceland,GylfiSigurdsson,Attacking Midfield,15/16,Premier League,swansea-city,36,36,"1,19",11,2,0,4,6,6,0,0,3,265',0
16222,Iceland,GylfiSigurdsson,Attacking Midfield,15/16,League Cup,swansea-city,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,195'
16223,Iceland,GylfiSigurdsson,Attacking Midfield,14/15,Premier League,swansea-city,32,32,"1,44",7,10,0,0,15,2,0,0,0,385',0
16224,Iceland,GylfiSigurdsson,Attacking Midfield,14/15,FA Cup,swansea-city,2,1,"0,00",1,0,0,0,0,0,0,1,0,90',99'
16225,Iceland,GylfiSigurdsson,Attacking Midfield,14/15,League Cup,swansea-city,2,2,"3,00",1,0,0,1,1,0,0,0,0,116',314'
16226,Iceland,GylfiSigurdsson,Attacking Midfield,13/14,Premier League,tottenham-hotspur,32,25,"1,64",5,0,0,11,9,2,0,0,0,255',140'
16227,Iceland,GylfiSigurdsson,Attacking Midfield,13/14,Europa League,tottenham-hotspur,9,8,"2,75",0,3,0,1,3,0,0,0,0,0,2.457'
16228,Iceland,GylfiSigurdsson,Attacking Midfield,13/14,League Cup,tottenham-hotspur,2,2,"1,50",1,0,0,0,0,0,0,0,0,210',540'
16229,Iceland,GylfiSigurdsson,Attacking Midfield,12/13,Premier League,tottenham-hotspur,38,33,"2,03",3,4,0,21,8,0,0,0,0,407',0
16230,Iceland,GylfiSigurdsson,Attacking Midfield,12/13,Europa League,tottenham-hotspur,12,11,"1,36",3,1,0,6,3,0,0,0,0,196',867'
16231,Iceland,GylfiSigurdsson,Attacking Midfield,12/13,FA Cup,tottenham-hotspur,2,2,"1,50",0,0,0,0,2,0,0,0,0,0,0
16232,Iceland,GylfiSigurdsson,Attacking Midfield,12/13,League Cup,tottenham-hotspur,2,2,"1,50",1,1,0,0,0,0,0,0,0,180',90'
16233,Iceland,GylfiSigurdsson,Attacking Midfield,11/12,Premier League,swansea-city,18,18,"1,33",7,5,0,1,5,0,0,0,0,214',90'
16234,Iceland,GylfiSigurdsson,Attacking Midfield,11/12,FA Cup,swansea-city,2,1,"3,00",0,0,0,1,0,0,0,0,0,0,0
16235,Iceland,GylfiSigurdsson,Attacking Midfield,11/12,DFB-Pokal,tsg-1899-hoffenheim,1,-,0,0,0,0,0,0,0,0,0,0,0,1.359'
16236,Iceland,GylfiSigurdsson,Attacking Midfield,11/12,1.Bundesliga,tsg-1899-hoffenheim,11,7,"1,00",0,1,0,0,4,0,0,0,0,0,90'
16237,Iceland,GylfiSigurdsson,Attacking Midfield,10/11,1.Bundesliga,tsg-1899-hoffenheim,30,29,"1,17",9,3,0,19,3,0,0,0,2,138',270'
16238,Iceland,GylfiSigurdsson,Attacking Midfield,10/11,DFB-Pokal,tsg-1899-hoffenheim,3,3,"2,00",1,0,0,0,2,1,0,0,0,269',920'
16239,Iceland,GylfiSigurdsson,Attacking Midfield,10/11,Championship,fc-reading,4,4,"1,25",2,1,0,0,0,0,0,0,0,180',607'
16240,Iceland,GylfiSigurdsson,Attacking Midfield,10/11,League Cup,fc-reading,1,-,0,0,0,0,0,0,0,0,0,0,0,8'
16241,Iceland,GylfiSigurdsson,Attacking Midfield,09/10,Championship,fc-reading,42,38,"1,37",16,7,0,6,9,4,0,0,6,178',462'
16242,Iceland,GylfiSigurdsson,Attacking Midfield,09/10,FA Cup,fc-reading,5,5,"2,00",3,0,0,0,0,1,0,0,1,170',167'
16243,Iceland,GylfiSigurdsson,Attacking Midfield,09/10,League Cup,fc-reading,2,1,"3,00",1,1,0,0,0,0,0,0,0,90',65'
16244,Iceland,GylfiSigurdsson,Attacking Midfield,08/09,League One,crewe-alexandra,15,15,"1,00",3,0,0,1,0,1,0,0,1,432',465'
16245,Iceland,GylfiSigurdsson,Attacking Midfield,08/09,FA Cup,fc-reading,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,1.385'
16246,Iceland,GylfiSigurdsson,Attacking Midfield,08/09,League Two,shrewsbury-town,5,5,"1,60",1,0,0,1,1,1,0,0,0,327',540'
16247,Iceland,GylfiSigurdsson,Attacking Midfield,08/09,League Cup,fc-reading,3,2,"1,50",0,0,0,2,0,0,0,0,0,0,0
16857,Japan,ShinjiKagawa,Attacking Midfield,17/18,1.Bundesliga,borussia-dortmund,24,19,"1,68",5,3,0,7,5,0,0,0,0,233',479'
16858,Japan,ShinjiKagawa,Attacking Midfield,17/18,DFB-Pokal,borussia-dortmund,3,3,"2,00",1,2,0,1,0,0,0,0,0,209',701'
16859,Japan,ShinjiKagawa,Attacking Midfield,17/18,Champions League,borussia-dortmund,6,5,"0,40",0,2,0,0,3,0,0,0,0,0,90'
16860,Japan,ShinjiKagawa,Attacking Midfield,16/17,DFB-Pokal,borussia-dortmund,6,3,"3,00",2,0,0,0,0,0,0,0,0,165',1.243'
16861,Japan,ShinjiKagawa,Attacking Midfield,16/17,1.Bundesliga,borussia-dortmund,28,21,"1,90",1,6,0,8,5,3,0,0,0,1.257',210'
16862,Japan,ShinjiKagawa,Attacking Midfield,16/17,Champions League,borussia-dortmund,7,5,"1,80",3,2,0,1,0,0,0,0,0,123',450'
16863,Japan,ShinjiKagawa,Attacking Midfield,16/17,DFL-Supercup,borussia-dortmund,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,330'
16864,Japan,ShinjiKagawa,Attacking Midfield,15/16,DFB-Pokal,borussia-dortmund,6,5,"2,40",1,2,0,3,1,0,0,0,0,202',0
16865,Japan,ShinjiKagawa,Attacking Midfield,15/16,1.Bundesliga,borussia-dortmund,32,29,"2,31",9,9,0,3,12,2,0,0,0,241',173'
16866,Japan,ShinjiKagawa,Attacking Midfield,15/16,Europa League,borussia-dortmund,10,8,"2,25",0,1,0,3,3,1,0,0,0,0,450'
16867,Japan,ShinjiKagawa,Attacking Midfield,15/16,Europa League Qualifiers,borussia-dortmund,4,4,"3,00",3,1,0,1,1,0,0,0,0,90',187'
16868,Japan,ShinjiKagawa,Attacking Midfield,14/15,DFB-Pokal,borussia-dortmund,5,5,"2,40",1,2,0,0,3,0,0,0,0,435',270'
16869,Japan,ShinjiKagawa,Attacking Midfield,14/15,1.Bundesliga,borussia-dortmund,32,28,"1,36",5,6,0,5,16,2,0,0,0,376',0
16870,Japan,ShinjiKagawa,Attacking Midfield,14/15,Champions League,borussia-dortmund,8,5,"2,00",0,2,0,1,3,0,0,0,0,0,0
16871,Japan,ShinjiKagawa,Attacking Midfield,14/15,League Cup,manchester-united,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,144'
16872,Japan,ShinjiKagawa,Attacking Midfield,14/15,Premier League,manchester-united,2,-,0,0,0,0,0,0,0,0,0,0,0,345'
16873,Japan,ShinjiKagawa,Attacking Midfield,13/14,Premier League,manchester-united,30,18,"1,94",0,4,0,4,9,0,0,0,0,0,90'
16874,Japan,ShinjiKagawa,Attacking Midfield,13/14,Champions League,manchester-united,10,8,"1,75",0,0,0,2,2,1,0,0,0,0,848'
16875,Japan,ShinjiKagawa,Attacking Midfield,13/14,League Cup,manchester-united,4,2,"2,00",0,0,0,0,2,0,0,0,0,0,1.118'
16876,Japan,ShinjiKagawa,Attacking Midfield,13/14,FA Cup,manchester-united,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,214'
16877,Japan,ShinjiKagawa,Attacking Midfield,13/14,Community Shield,manchester-united,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,105'
16878,Japan,ShinjiKagawa,Attacking Midfield,12/13,Premier League,manchester-united,24,20,"2,25",6,4,0,3,12,1,0,0,0,221',1.361'
16879,Japan,ShinjiKagawa,Attacking Midfield,12/13,FA Cup,manchester-united,6,3,"1,67",0,0,0,1,1,0,0,0,0,0,0
16880,Japan,ShinjiKagawa,Attacking Midfield,12/13,Champions League,manchester-united,5,3,"2,33",0,2,0,0,3,0,0,0,0,0,891'
16881,Japan,ShinjiKagawa,Attacking Midfield,11/12,DFB-Pokal,borussia-dortmund,5,5,"3,00",3,2,0,0,5,0,0,0,0,130',180'
16882,Japan,ShinjiKagawa,Attacking Midfield,11/12,1.Bundesliga,borussia-dortmund,33,31,"2,32",13,12,0,2,19,1,0,0,0,186',887'
16883,Japan,ShinjiKagawa,Attacking Midfield,11/12,Champions League,borussia-dortmund,6,6,"0,67",1,0,0,2,3,0,0,0,0,355',1.237'
16884,Japan,ShinjiKagawa,Attacking Midfield,11/12,DFL-Supercup,borussia-dortmund,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,180'
16885,Japan,ShinjiKagawa,Attacking Midfield,10/11,1.Bundesliga,borussia-dortmund,18,18,"2,56",8,1,0,1,10,2,0,0,0,171',1.163'
16886,Japan,ShinjiKagawa,Attacking Midfield,10/11,Europa League,borussia-dortmund,6,6,"1,50",2,0,0,0,3,0,0,0,0,233',270'
16887,Japan,ShinjiKagawa,Attacking Midfield,10/11,DFB-Pokal,borussia-dortmund,2,2,"1,50",0,1,0,0,1,0,0,0,0,0,457'
16888,Japan,ShinjiKagawa,Attacking Midfield,10/11,Europa League Qualifiers,borussia-dortmund,2,2,"3,00",2,0,0,0,2,1,0,0,0,66',302'
16889,Japan,ShinjiKagawa,Attacking Midfield,2010,J.League Div.1,cerezo-osaka,11,11,"1,45",7,1,0,0,1,1,0,0,1,141',540'
16890,Japan,ShinjiKagawa,Attacking Midfield,2010,J. League Cup,cerezo-osaka,1,1,"0,00",0,0,0,0,0,0,0,0,0,0,2.070'
16891,Japan,ShinjiKagawa,Attacking Midfield,2009,J.League Div.2,cerezo-osaka,44,44,"2,05",27,16,0,7,5,7,0,0,3,131',360'
16892,Japan,ShinjiKagawa,Attacking Midfield,2008,J.League Div.2,cerezo-osaka,35,35,"1,71",16,0,0,1,2,5,0,0,0,194',300'
16893,Japan,ShinjiKagawa,Attacking Midfield,2007,J.League Div.2,cerezo-osaka,36,35,"1,97",5,0,0,6,1,4,0,0,0,555',90'
16894,Japan,ShinjiKagawa,Attacking Midfield,2006,J.League Div.1,cerezo-osaka,2,-,0,0,0,0,0,0,0,0,0,0,0,748'
17391,Tunisia,WahbiKhazri,Attacking Midfield,17/18,Ligue 1,fc-stade-rennes,25,24,"1,46",9,2,0,1,9,7,1,0,3,214',647'
17392,Tunisia,WahbiKhazri,Attacking Midfield,17/18,Coupe de la Ligue,fc-stade-rennes,4,4,"2,25",2,2,0,0,2,0,0,0,0,158',1.109'
17393,Tunisia,WahbiKhazri,Attacking Midfield,17/18,Coupe de France,fc-stade-rennes,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,722'
17394,Tunisia,WahbiKhazri,Attacking Midfield,17/18,Championship,afc-sunderland,5,3,"0,33",0,0,0,3,0,1,0,0,0,0,0
17395,Tunisia,WahbiKhazri,Attacking Midfield,17/18,EFL Cup,afc-sunderland,2,2,"3,00",0,0,0,0,1,2,0,0,0,0,180'
17396,Tunisia,WahbiKhazri,Attacking Midfield,16/17,Premier League,afc-sunderland,33,21,"0,33",1,0,0,14,3,6,0,0,0,838',13'
17397,Tunisia,WahbiKhazri,Attacking Midfield,16/17,EFL Cup,afc-sunderland,2,2,"1,50",0,1,0,0,1,1,0,0,0,0,299'
17398,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Premier League,afc-sunderland,15,14,"1,36",2,1,0,1,7,3,0,0,0,538',1.817'
17399,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Coupe de la Ligue,fc-girondins-bordeaux,3,1,"0,00",0,0,0,0,0,1,0,0,0,0,245'
17400,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Ligue 1,fc-girondins-bordeaux,21,20,"1,45",5,7,0,0,10,7,0,0,0,317',434'
17401,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Coupe de France,fc-girondins-bordeaux,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,216'
17402,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Europa League,fc-girondins-bordeaux,4,4,"0,75",0,0,0,3,1,0,1,0,0,0,1.091'
17403,Tunisia,WahbiKhazri,Attacking Midfield,15/16,Europa League Qualifiers,fc-girondins-bordeaux,4,4,"2,25",1,0,0,0,3,2,0,0,0,297',180'
17404,Tunisia,WahbiKhazri,Attacking Midfield,14/15,Ligue 1,fc-girondins-bordeaux,33,32,"1,69",9,7,0,3,22,8,0,0,2,265',56'
17405,Tunisia,WahbiKhazri,Attacking Midfield,14/15,Coupe de France,fc-girondins-bordeaux,1,1,"3,00",0,0,0,0,1,0,0,0,0,0,289'
17406,Tunisia,WahbiKhazri,Attacking Midfield,14/15,Coupe de la Ligue,fc-girondins-bordeaux,1,1,"3,00",0,1,0,0,1,0,0,0,0,0,1.698'
17407,Tunisia,WahbiKhazri,Attacking Midfield,13/14,Ligue 1,sc-bastia,32,32,"1,31",6,3,0,7,7,7,0,0,1,377',270'
17408,Tunisia,WahbiKhazri,Attacking Midfield,13/14,Coupe de France,sc-bastia,1,1,"0,00",1,0,0,0,1,0,0,0,0,85',180'
17409,Tunisia,WahbiKhazri,Attacking Midfield,13/14,Coupe de la Ligue,sc-bastia,2,1,"0,00",0,0,0,0,1,0,0,0,0,0,520'
17410,Tunisia,WahbiKhazri,Attacking Midfield,12/13,Ligue 1,sc-bastia,31,29,"1,17",7,9,0,7,7,6,0,0,0,291',1.581'
17411,Tunisia,WahbiKhazri,Attacking Midfield,12/13,Coupe de la Ligue,sc-bastia,3,3,"2,00",0,0,0,0,0,1,0,0,0,0,120'
17412,Tunisia,WahbiKhazri,Attacking Midfield,11/12,Ligue 2,sc-bastia,33,33,"1,94",10,9,0,0,6,7,0,1,0,287',74'
17413,Tunisia,WahbiKhazri,Attacking Midfield,11/12,Coupe de France,sc-bastia,1,1,"3,00",1,0,0,0,1,0,0,0,0,84',361'
17414,Tunisia,WahbiKhazri,Attacking Midfield,10/11,Coupe de la Ligue,sc-bastia,4,4,"2,25",1,1,0,2,1,2,0,0,0,290',405'
17415,Tunisia,WahbiKhazri,Attacking Midfield,09/10,Ligue 2,sc-bastia,32,31,"1,19",2,2,0,11,12,8,0,1,0,904',836'
17416,Tunisia,WahbiKhazri,Attacking Midfield,09/10,Coupe de la Ligue,sc-bastia,1,1,"0,00",0,0,0,0,1,0,0,0,0,0,0
17417,Tunisia,WahbiKhazri,Attacking Midfield,08/09,Ligue 2,sc-bastia,13,12,"1,25",3,1,0,3,4,2,0,0,0,299',507'
17418,Tunisia,SaîfEddineKhaoui,Attacking Midfield,17/18,Ligue 1,es-troyes-ac,34,32,"0,91",5,2,0,11,14,1,0,0,0,392',0
17419,Tunisia,SaîfEddineKhaoui,Attacking Midfield,17/18,Coupe de France,es-troyes-ac,2,2,"1,50",0,0,0,1,1,0,0,0,0,0,1.435'
17420,Tunisia,SaîfEddineKhaoui,Attacking Midfield,17/18,Coupe de la Ligue,es-troyes-ac,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,1.133'
17421,Tunisia,SaîfEddineKhaoui,Attacking Midfield,16/17,Ligue 1,olympique-marseille,17,9,"1,22",0,0,0,8,1,0,0,0,0,0,90'
17422,Tunisia,SaîfEddineKhaoui,Attacking Midfield,16/17,Coupe de France,olympique-marseille,2,-,0,0,0,0,0,0,0,0,0,0,0,400'
17423,Tunisia,SaîfEddineKhaoui,Attacking Midfield,16/17,Coupe de la Ligue,olympique-marseille,2,1,"0,00",0,1,0,0,1,0,0,0,0,0,734'
17424,Tunisia,SaîfEddineKhaoui,Attacking Midfield,15/16,Ligue 2,fc-tours,30,27,"1,37",3,4,0,10,6,4,0,0,0,538',12'
17425,Tunisia,SaîfEddineKhaoui,Attacking Midfield,15/16,Coupe de France,fc-tours,1,1,"0,00",0,0,0,1,0,0,0,0,0,0,802'
17426,Tunisia,SaîfEddineKhaoui,Attacking Midfield,15/16,Coupe de la Ligue,fc-tours,4,4,"2,25",0,0,0,1,2,0,0,0,0,0,405'
17427,Tunisia,SaîfEddineKhaoui,Attacking Midfield,14/15,Ligue 2,fc-tours,3,2,"0,50",1,0,0,1,1,0,0,0,0,103',2.042'
17428,Tunisia,SaîfEddineKhaoui,Attacking Midfield,14/15,Coupe de France,fc-tours,1,1,"3,00",0,0,0,1,0,0,0,0,0,0,180'
17429,Tunisia,SaîfEddineKhaoui,Attacking Midfield,13/14,Ligue 2,fc-tours,16,10,"1,20",0,0,0,8,2,1,0,0,0,0,120'
17871,Australia,TomRogic,Attacking Midfield,17/18,SFA Cup,celtic-glasgow,4,3,"3,00",1,1,0,0,3,0,0,0,0,200',2'
17872,Australia,TomRogic,Attacking Midfield,17/18,Scottish Premiership Meisterrunde,celtic-glasgow,5,5,"1,40",1,1,0,1,2,0,0,0,0,353',130'
17873,Australia,TomRogic,Attacking Midfield,17/18,Premiership,celtic-glasgow,19,17,"2,29",4,4,0,3,6,1,0,0,0,297',752'
17874,Australia,TomRogic,Attacking Midfield,17/18,Europa League,celtic-glasgow,2,1,"0,00",0,0,0,1,0,0,0,0,0,0,34'
17875,Australia,TomRogic,Attacking Midfield,17/18,Champions League,celtic-glasgow,6,6,"0,50",0,0,0,4,1,0,0,0,0,0,94'
17876,Australia,TomRogic,Attacking Midfield,17/18,League Cup,celtic-glasgow,4,3,"3,00",0,1,0,2,0,0,0,0,0,0,1.274'
17877,Australia,TomRogic,Attacking Midfield,17/18,Champions League Qualification,celtic-glasgow,6,6,"2,17",2,2,0,2,1,1,0,0,0,193',0
17878,Australia,TomRogic,Attacking Midfield,16/17,SFA Cup,celtic-glasgow,2,2,"3,00",1,0,0,2,0,1,0,0,0,78',260'
17879,Australia,TomRogic,Attacking Midfield,16/17,Premiership,celtic-glasgow,23,22,"2,73",7,5,0,7,9,1,0,0,0,182',2.063'
17880,Australia,TomRogic,Attacking Midfield,16/17,Champions League,celtic-glasgow,6,5,"0,60",0,0,0,0,4,0,0,0,0,0,288'
17881,Australia,TomRogic,Attacking Midfield,16/17,League Cup,celtic-glasgow,4,4,"3,00",3,1,0,0,3,1,0,0,0,108',2.017'
17882,Australia,TomRogic,Attacking Midfield,16/17,Champions League Qualification,celtic-glasgow,6,4,"1,00",1,0,0,2,2,0,0,0,0,184',180'
17883,Australia,TomRogic,Attacking Midfield,15/16,Premiership,celtic-glasgow,33,30,"2,30",8,7,0,6,19,2,0,0,0,233',1.705'
17884,Australia,TomRogic,Attacking Midfield,15/16,SFA Cup,celtic-glasgow,3,2,"1,50",1,0,0,2,0,0,0,0,0,52',1.028'
17885,Australia,TomRogic,Attacking Midfield,15/16,Europa League,celtic-glasgow,6,4,"0,50",0,0,0,2,1,0,0,0,0,0,346'
17886,Australia,TomRogic,Attacking Midfield,15/16,League Cup,celtic-glasgow,2,2,"3,00",1,0,0,2,0,0,0,0,0,55',749'
17887,Australia,TomRogic,Attacking Midfield,15/16,Champions League Qualification,celtic-glasgow,6,1,"3,00",0,0,0,1,0,0,0,0,0,0,90'
17888,Australia,TomRogic,Attacking Midfield,14/15,Premiership,celtic-glasgow,2,-,0,0,0,0,0,0,0,0,0,0,0,931'
17889,Australia,TomRogic,Attacking Midfield,14/15,SFA Cup,celtic-glasgow,1,-,0,0,0,0,0,0,0,0,0,0,0,292'
17890,Australia,TomRogic,Attacking Midfield,13/14,A-League,melbourne-victory,8,8,"1,38",0,1,0,1,6,0,0,0,0,0,916'
17891,Australia,TomRogic,Attacking Midfield,2014,AFC Champions League,melbourne-victory,2,2,"2,00",0,0,0,1,1,0,0,0,0,0,170'
17892,Australia,TomRogic,Attacking Midfield,2014,AFC CL-Qualification,melbourne-victory,1,1,"3,00",0,0,0,0,0,0,0,0,0,0,328'
17893,Australia,TomRogic,Attacking Midfield,13/14,Premiership,celtic-glasgow,12,3,"2,33",0,0,0,2,1,0,0,0,0,0,121'
17894,Australia,TomRogic,Attacking Midfield,13/14,SFA Cup,celtic-glasgow,1,-,0,0,0,0,0,0,0,0,0,0,0,1.064'
17895,Australia,TomRogic,Attacking Midfield,13/14,Champions League,celtic-glasgow,5,1,"0,00",0,0,0,1,0,0,0,0,0,0,1.014'
